ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,Redshift,RedshiftFlag
SDSSJ012533.51+335743.1,1237678893889487857,21.389634238813,33.9619869993825,7781,301,4,72,GALAXY,22.797629999999998,22.97803,21.09446,20.03138,20.031129999999997,0.521625,SPEC
SDSSJ012720.49+330025.0,1237678892816007793,21.835417983165303,33.006941845625704,7781,301,2,76,GALAXY,25.97564,22.311220000000002,20.54804,19.4246,18.90785,0.529886,SPEC
2MASSJ01195588+3302018,1237666215151862004,19.9829638668765,33.0338135237064,4829,301,4,161,GALAXY,26.322290000000002,19.50301,17.8949,17.26432,16.91515,0.296779,SPEC
SDSSJ012728.38+330537.0,1237678892816007840,21.868278729327102,33.0936152796349,7781,301,2,76,GALAXY,24.43475,22.32924,20.59065,19.34105,18.83608,0.707791,SPEC
SDSSJ012255.40+340323.4,1237666214615450300,20.7308581274622,34.056509797263395,4829,301,3,168,GALAXY,23.58274,21.95908,20.59618,19.38415,18.898320000000002,0.5838800000000001,SPEC
2MASSJ01270631+3338379,1237666213541642280,21.7763251139979,33.6439134472621,4829,301,1,167,GALAXY,24.42025,20.294710000000002,18.50239,17.867539999999998,17.50693,0.299668,SPEC
SDSSJ012056.87+335038.0,1237666215152255610,20.236992454442397,33.8438885262428,4829,301,4,167,GALAXY,24.63786,22.73039,21.06614,19.78659,19.346510000000002,0.5601550000000001,SPEC
SDSSJ012505.89+322949.4,1237680312310760277,21.2745749309281,32.4970573608621,8111,301,6,199,GALAXY,23.11877,23.07098,20.843420000000002,19.7119,19.523889999999998,0.582649,SPEC
2MASSJ01262370+3350308,1237678807457333705,21.5988689728131,33.8420121664289,7761,301,3,134,GALAXY,21.95727,19.57268,18.11938,17.53943,17.19905,0.25185599999999997,SPEC
2MASSJ01212103+3235571,1237680312310432423,20.3376580491312,32.5992008982153,8111,301,6,194,GALAXY,21.445870000000003,20.49682,18.99038,18.22953,17.71586,0.452071,SPEC
WHLJ012121.0+323557,1237680312310432423,20.3376580491312,32.5992008982153,8111,301,6,194,GALAXY,21.445870000000003,20.49682,18.99038,18.22953,17.71586,0.4521,SPEC
SDSSJ012723.49+333033.1,1237678893352813401,21.8478843211788,33.5092093617398,7781,301,3,75,GALAXY,23.22048,21.91538,20.19674,19.28247,18.65888,0.49606400000000006,SPEC
SDSSJ012532.65+323219.4,1237666213541118017,21.3860765258244,32.538731704886395,4829,301,1,159,GALAXY,23.53294,22.600179999999998,21.17215,20.3387,19.84831,0.452532,SPEC
2MASXJ01204408+3348062,1237666215152189969,20.183752501731,33.8017520930154,4829,301,4,166,GALAXY,19.302020000000002,17.41679,16.495820000000002,16.04417,15.70154,0.083289,SPEC
2MFGC01042,1237666214615450070,20.621599924410997,34.0400148159639,4829,301,3,168,GALAXY,17.735960000000002,16.32991,15.62074,15.221570000000002,14.940779999999998,0.016398,
SDSSJ012203.78+323020.7,1237666214614795095,20.5157837987775,32.505774991612704,4829,301,3,158,GALAXY,23.24085,21.54531,20.152420000000003,19.281879999999997,18.69947,9e-06,SPEC
SDSSJ012552.58+335616.5,1237678893889552969,21.4691182032192,33.9379395684358,7781,301,4,73,GALAXY,26.11252,22.1999,20.90866,19.80554,19.036579999999997,0.52212,SPEC
SDSSJ012134.88+335719.8,1237678807456940533,20.3953515906567,33.9555142872845,7761,301,3,128,GALAXY,24.125629999999997,22.43069,20.475720000000003,19.564,19.09902,0.463145,SPEC
SDSSJ012629.42+334954.6,1237666213541708568,21.6226032499273,33.8318470948944,4829,301,1,168,GALAXY,23.879929999999998,21.62288,19.92269,19.05866,18.45794,0.46383900000000006,SPEC
WHLJ012629.4+334955,1237666213541708568,21.6226032499273,33.8318470948944,4829,301,1,168,GALAXY,23.879929999999998,21.62288,19.92269,19.05866,18.45794,0.4638,SPEC
2MASXJ01253361+3231505,1237666213541117999,21.3901626454615,32.5306918167905,4829,301,1,159,GALAXY,21.06694,18.82893,17.42495,16.888360000000002,16.52062,0.209494,SPEC
SDSSJ011955.99+325851.9,1237666215151862670,19.983293093988,32.981088391639396,4829,301,4,161,GALAXY,22.87195,22.14731,20.776970000000002,19.9215,19.61375,0.514763,SPEC
SDSSJ012057.78+335158.1,1237666215152255963,20.240748813069,33.8661581068762,4829,301,4,167,GALAXY,24.93101,21.91006,20.154320000000002,19.305039999999998,18.95971,0.46019499999999997,SPEC
SDSSJ012036.04+334711.3,1237666215152190555,20.1501944032821,33.7864956855427,4829,301,4,166,GALAXY,24.81338,21.48264,20.128120000000003,19.27836,18.96423,0.472972,SPEC
SDSSJ011948.78+332755.8,1237678806919938595,19.953256526399898,33.4655102853088,7761,301,2,126,GALAXY,22.99257,20.804470000000002,19.22953,18.389470000000003,17.78269,0.452221,SPEC
SDSSJ012454.48+322755.9,1237680312310760091,21.2270410697823,32.4655439762041,8111,301,6,199,GALAXY,22.40784,22.067829999999997,20.286929999999998,19.28914,18.67713,0.5197109999999999,SPEC
SDSSJ012222.67+340308.1,1237678893889225354,20.594487463358,34.0522697087848,7781,301,4,68,GALAXY,21.608,22.5482,20.628870000000003,19.59059,19.2612,0.52959,SPEC
2MASSJ01274126+3317194,1237678806920659568,21.9219564556457,33.2886182315982,7761,301,2,137,GALAXY,23.04044,21.46123,19.53482,18.92142,18.45855,0.352543,SPEC
SDSSJ012718.87+333654.9,1237678893352813307,21.8286662707609,33.6152669344223,7781,301,3,75,GALAXY,24.247429999999998,21.57882,19.72225,18.9906,18.42685,0.442992,SPEC
UGC00878,1237666215152255112,20.2622266822994,33.8985458388003,4829,301,4,167,GALAXY,16.214010000000002,14.14759,13.05517,12.47005,12.11506,0.013438999999999998,
SDSSJ012140.07+323126.0,1237666214614794574,20.4169690025179,32.5238993098961,4829,301,3,158,GALAXY,24.11499,20.89912,19.05116,18.50805,17.94255,0.399922,SPEC
SDSSJ012541.76+335912.8,1237678893889487961,21.424033351980103,33.9868958922649,7781,301,4,72,GALAXY,24.08912,22.08086,20.748279999999998,19.965329999999998,19.46185,0.524514,SPEC
NGC0523,1237666214078644268,21.336499973579198,34.024965585873495,4829,301,2,169,GALAXY,17.19579,14.976339999999999,13.810939999999999,13.11195,13.43845,0.015871,
CGCG502-031,1237666215151861785,19.9764123236779,32.9485129499338,4829,301,4,161,GALAXY,16.98196,15.21846,14.43692,14.040070000000002,13.762929999999999,0.014704,
SDSSJ011938.31+331050.3,1237678806383067722,19.9096509298761,33.180657636960696,7761,301,1,126,GALAXY,23.5227,21.87846,20.54443,19.47406,18.97735,0.515602,SPEC
SDSSJ011949.11+325953.9,1237666215151862419,19.954653438370897,32.9983258038545,4829,301,4,161,GALAXY,23.70424,21.70297,20.10876,19.133670000000002,18.69426,0.515591,SPEC
SDSSJ012045.11+324015.6,1237680316596224499,20.1879992990537,32.6710238696923,8112,301,6,54,GALAXY,21.659570000000002,20.947979999999998,19.03789,18.24592,17.77829,0.434036,SPEC
ARP158:[BLD2011a]C5,1237666214078644286,21.3566580526923,34.0187852188625,4829,301,2,169,GALAXY,21.48849,20.86228,20.639789999999998,20.621570000000002,20.3865,0.016271,
NGC0523NED02,1237666214078644267,21.3430889899303,34.025723661166,4829,301,2,169,GALAXY,16.46981,14.88827,14.156279999999999,13.872470000000002,13.56075,0.016738,
SDSSJ011940.03+332412.6,1237678892815287080,19.916808924790498,33.4035039013686,7781,301,2,65,GALAXY,22.34478,20.83744,19.11299,18.43757,18.071820000000002,0.298656,SPEC
2MASXJ01261176+3235403,1237666213541118445,21.5489545407172,32.5944467412476,4829,301,1,159,GALAXY,21.0634,18.75084,17.23925,16.65715,16.296770000000002,0.24821999999999997,SPEC
2MASSJ01221425+3403043,1237678893889224909,20.55943344053,34.051181126205805,7781,301,4,68,GALAXY,20.484029999999997,18.39369,17.219929999999998,16.74175,16.36209,0.148325,SPEC
SDSSJ012741.15+330754.0,1237678892816007255,21.9214800281283,33.1316691018988,7781,301,2,76,GALAXY,23.57038,22.55631,20.76015,19.84964,19.58646,0.58348,SPEC
SDSSJ012733.22+330034.5,1237678892816007927,21.8884418243434,33.0095899509896,7781,301,2,76,GALAXY,24.22503,22.35024,20.7393,19.83775,19.1007,0.529301,SPEC
SDSSJ012738.62+330451.5,1237678892816007939,21.9109427629541,33.08099106269211,7781,301,2,76,GALAXY,24.54676,21.7917,20.078870000000002,19.00457,18.494770000000003,0.565875,SPEC
SDSSJ012009.06+324946.0,1237666215151797018,20.037760258642198,32.8294519671496,4829,301,4,160,GALAXY,25.666729999999998,22.8144,20.948420000000002,19.73561,19.13201,0.599464,SPEC
SDSSJ011939.94+332525.1,1237678892815287066,19.9164278450915,33.4236464566915,7781,301,2,65,GALAXY,22.463739999999998,21.17605,19.7751,18.96002,18.39115,0.498515,SPEC
SDSSJ012308.90+322437.2,1237680312310628871,20.787104244375602,32.410357950072395,8111,301,6,197,GALAXY,23.35782,21.02071,19.213520000000003,18.520960000000002,18.10734,0.400223,SPEC
SDSSJ012732.38+325927.2,1237678892816008277,21.8849525140795,32.9908960785994,7781,301,2,76,GALAXY,24.88025,22.748910000000002,20.93524,19.84712,19.15266,0.57039,SPEC
SDSSJ012610.75+335552.0,1237678893889553230,21.5448258117797,33.931121308474005,7781,301,4,73,GALAXY,23.54784,21.94581,20.17026,19.14013,18.69974,0.566001,SPEC
SDSSJ012447.22+340441.1,1237666214078645169,21.196768862531897,34.078090340685804,4829,301,2,169,GALAXY,22.505879999999998,22.053420000000003,20.36551,19.31545,18.596529999999998,0.545007,SPEC
SDSSJ012212.50+340319.7,1237678893889159713,20.552103486294197,34.0554785363169,7781,301,4,67,GALAXY,23.998910000000002,21.72588,19.97877,18.9195,18.58594,0.540509,SPEC
2MASXJ01205296+3237442,1237680312310366579,20.2205269487455,32.6289383558003,8111,301,6,193,GALAXY,19.406489999999998,17.60902,16.62695,16.1384,15.7781,0.11164400000000001,SPEC
SDSSJ012653.02+324341.7,1237678892279071446,21.720939014124397,32.728266461500695,7781,301,1,75,GALAXY,24.22427,21.671329999999998,19.71462,19.04198,18.64826,0.370082,SPEC
SDSSJ012723.82+333659.8,1237678807457465086,21.849285453966697,33.616638148761204,7761,301,3,136,GALAXY,25.5966,22.52092,20.99295,20.07178,19.58221,0.443456,SPEC
SDSSJ012001.20+325153.4,1237666215151796570,20.005030318566803,32.8648543397801,4829,301,4,160,GALAXY,25.69285,21.71332,19.98157,18.970029999999998,18.66829,0.500833,SPEC
SDSSJ012235.34+340511.0,1237666214615515818,20.647261853517,34.086420026236894,4829,301,3,169,GALAXY,25.566470000000002,21.482,19.568279999999998,18.91574,18.40158,0.352338,SPEC
2MASSJ01221373+3226596,1237666214614794706,20.557304945945102,32.4498749861652,4829,301,3,158,GALAXY,22.55399,20.91037,19.1722,18.50553,18.014689999999998,0.309367,SPEC
SDSSJ012220.09+322627.0,1237666214614795303,20.583744562552198,32.4408392905922,4829,301,3,158,GALAXY,26.197129999999998,21.89365,20.269170000000003,19.17277,18.665370000000003,0.552473,SPEC
NGC0472,1237666215151730786,20.1195670871336,32.709063055216,4829,301,4,159,GALAXY,15.93249,13.99445,13.166120000000001,12.74824,12.44993,0.017719,
SDSSJ012109.83+335645.6,1237666215152255657,20.290967047965,33.9460083954635,4829,301,4,167,GALAXY,23.8817,20.53593,18.72766,18.11345,17.69185,0.32750999999999997,SPEC
WHLJ012109.8+335646,1237666215152255657,20.290967047965,33.9460083954635,4829,301,4,167,GALAXY,23.8817,20.53593,18.72766,18.11345,17.69185,0.3275,SPEC
SDSSJ011935.06+332401.8,1237678892815286999,19.8961107850452,33.400507218522804,7781,301,2,65,GALAXY,23.36843,21.92859,20.23605,19.319010000000002,18.76207,0.48982,SPEC
2MASSJ01270784+3344024,1237666213541642744,21.782703167301502,33.7340423430093,4829,301,1,167,GALAXY,22.0332,20.46445,18.803829999999998,18.12129,17.56758,0.33603099999999997,SPEC
SDSSJ012617.64+323509.9,1237666213541118441,21.573512071736197,32.586105198374604,4829,301,1,159,GALAXY,24.3686,22.51246,20.628020000000003,19.65844,19.21431,0.527985,SPEC
SDSSJ012527.93+340221.0,1237666214078645097,21.3663778358989,34.0391841316119,4829,301,2,169,GALAXY,24.8775,22.047620000000002,20.25405,18.92366,18.45915,0.653225,SPEC
SDSSJ011944.78+325804.6,1237678892278416502,19.9366042078313,32.967976856438796,7781,301,1,65,GALAXY,24.37708,22.48348,20.91938,19.5379,18.93861,0.631541,SPEC
WHLJ011944.8+325805,1237678892278416502,19.9366042078313,32.967976856438796,7781,301,1,65,GALAXY,24.37708,22.48348,20.91938,19.5379,18.93861,0.6314,SPEC
2MASXJ01262109+3355277,1237678893889552819,21.5882511940621,33.924211532607,7781,301,4,73,GALAXY,21.160510000000002,19.35877,18.23828,17.82199,17.45545,0.246069,SPEC
SDSSJ012739.10+333102.4,1237678893352878634,21.9129465077259,33.5173279189852,7781,301,3,76,GALAXY,24.63133,22.27721,20.30994,19.26097,18.872429999999998,0.497936,SPEC
SDSSJ012513.71+340401.8,1237666214078645176,21.3071272939756,34.0671887007754,4829,301,2,169,GALAXY,23.593870000000003,21.994670000000003,20.62004,19.65672,19.261110000000002,0.651917,SPEC
SDSSJ012332.41+322256.3,1237666214077923887,20.8850688012595,32.3823076652057,4829,301,2,158,GALAXY,25.79466,21.19845,19.382070000000002,18.632179999999998,18.235979999999998,0.402022,SPEC
2MASSJ01260958+3357355,1237678893889553192,21.540084998871603,33.9598567309745,7781,301,4,73,GALAXY,22.39341,21.61412,19.58145,18.77617,18.241410000000002,0.467358,SPEC
SDSSJ012510.36+322615.1,1237680312310825393,21.2931980118173,32.4375322939817,8111,301,6,200,GALAXY,26.458340000000003,21.80238,20.2989,19.45974,18.88175,6.972703,SPEC
SDSSJ012542.26+340132.4,1237678893889487940,21.4261101347108,34.0256762573561,7781,301,4,72,GALAXY,22.77982,22.76521,20.796120000000002,19.82679,19.43615,0.5145,SPEC
SDSSJ012318.22+322245.2,1237680312310628934,20.8259460676349,32.379231039500105,8111,301,6,197,GALAXY,27.05268,22.25714,20.460810000000002,19.434720000000002,18.8638,0.580605,SPEC
SDSSJ012035.88+335145.9,1237666215152255057,20.1495347965301,33.8627571629575,4829,301,4,167,GALAXY,24.5419,22.60925,20.191589999999998,19.25929,19.1729,0.46871899999999994,SPEC
SDSSJ012240.12+340647.9,1237666214615515177,20.6671688244252,34.113315009608,4829,301,3,169,GALAXY,23.68914,22.31673,20.66754,19.68817,19.18144,0.5468810000000001,SPEC
SDSSJ011927.83+332052.5,1237678892815221793,19.865971632258898,33.3479269431039,7781,301,2,64,GALAXY,22.32484,21.77546,19.98499,19.11219,18.7013,0.492011,SPEC
SDSSJ012620.27+323427.4,1237666213541119047,21.584499409636397,32.5742873222882,4829,301,1,159,GALAXY,23.73686,23.363020000000002,20.545170000000002,19.41677,18.8895,0.6067100000000001,SPEC
SDSSJ012000.38+334203.7,1237678893352158155,20.001589297431604,33.7010553560568,7781,301,3,65,GALAXY,21.816029999999998,23.0374,20.46643,19.29403,18.94293,0.533838,SPEC
SDSSJ012743.72+330106.2,1237678892816008340,21.9322110035611,33.0184000151129,7781,301,2,76,GALAXY,22.126720000000002,22.2162,20.561139999999998,19.46761,18.94289,0.565457,SPEC
WHLJ012743.7+330106,1237678892816008340,21.9322110035611,33.0184000151129,7781,301,2,76,GALAXY,22.126720000000002,22.2162,20.561139999999998,19.46761,18.94289,0.5653,SPEC
SDSSJ011955.93+334027.2,1237678893352157768,19.983050585879397,33.6742348708101,7781,301,3,65,GALAXY,23.58857,22.46939,20.877010000000002,20.02744,19.51568,-0.000246,SPEC
SDSSJ012718.11+334235.9,1237666213541643055,21.825465148239697,33.709993775811895,4829,301,1,167,GALAXY,23.09489,21.75471,19.796329999999998,19.1076,18.648529999999997,0.36917300000000003,SPEC
SDSSJ012156.90+340353.7,1237678893889160082,20.487100049739002,34.0649292290043,7781,301,4,67,GALAXY,22.80471,22.53964,20.77785,19.686139999999998,19.29006,0.547145,SPEC
2MASSJ01274140+3259152,1237678892816007497,21.9226569639366,32.9874791387158,7781,301,2,76,GALAXY,24.49328,20.287570000000002,18.73103,18.08411,17.55865,0.29446,SPEC
SDSSJ012358.45+322221.2,1237666214077923799,20.9935764501148,32.372569991636894,4829,301,2,158,GALAXY,23.575039999999998,23.31846,21.090329999999998,19.86683,19.19602,0.618868,SPEC
SDSSJ012340.64+340831.3,1237678893889291207,20.9193515307789,34.1420539771893,7781,301,4,69,GALAXY,23.566470000000002,21.01426,19.23851,18.57528,18.16903,0.41649200000000003,SPEC
SDSSJ012754.11+331705.9,1237678806920659683,21.9754671634693,33.2849721611285,7761,301,2,137,GALAXY,24.35752,22.3828,20.48924,19.48449,19.12568,0.505881,SPEC
2MASXJ01250949+3405094,1237666214078644458,21.289481304949998,34.0858849792681,4829,301,2,169,GALAXY,20.84648,18.57394,17.2374,16.70874,16.331229999999998,0.196606,SPEC
SDSSJ012132.07+322925.0,1237666214614795020,20.3836652314701,32.49030142468,4829,301,3,158,GALAXY,23.39921,22.45424,20.756,19.87313,19.58151,0.49722299999999997,SPEC
SDSSJ011940.23+333333.1,1237678806919873269,19.917656091247803,33.5592047539885,7761,301,2,125,GALAXY,21.85686,21.33794,20.41838,19.53531,19.10758,0.433942,SPEC
SDSSJ011927.66+332309.4,1237678892815221765,19.8652880330918,33.385945363062,7781,301,2,64,GALAXY,22.31338,21.540470000000003,20.206210000000002,19.25532,18.60386,-2.2e-05,SPEC
SDSSJ012657.02+334927.3,1237666213541708580,21.7376151828474,33.8242471123883,4829,301,1,168,GALAXY,24.17184,22.495829999999998,20.76378,19.74832,19.12501,0.497511,SPEC
2MASXJ01222002+3224353,1237666214614729176,20.5834271454337,32.409777278761894,4829,301,3,157,GALAXY,22.39349,19.73938,18.00768,17.32198,16.86485,0.296696,SPEC
2MASXJ01201261+3346571,1237678893352157469,20.052643175715698,33.782586162448,7781,301,3,65,GALAXY,18.235970000000002,16.84197,16.05707,15.587370000000002,15.273229999999998,0.084025,SPEC
SDSSJ012627.91+335553.9,1237678893889552778,21.616302015510602,33.9316499423032,7781,301,4,73,GALAXY,22.903660000000002,22.19761,20.31832,19.27936,18.753529999999998,0.522362,SPEC
SDSSJ012510.84+322519.8,1237680312310825702,21.295199366804898,32.422167677624806,8111,301,6,200,GALAXY,20.97628,21.669520000000002,20.3812,19.40813,18.71425,0.574495,SPEC
2MASSJ01274119+3257292,1237678806383788651,21.9217144876119,32.9583286569433,7761,301,1,137,GALAXY,21.972089999999998,21.67089,19.85408,19.01991,18.5821,0.443233,SPEC
2MASXJ01253080+3403455,1237666214078644780,21.3785088531598,34.062564532109,4829,301,2,169,GALAXY,21.633470000000003,19.33536,17.7581,17.190179999999998,16.84763,0.26419899999999996,SPEC
SDSSJ011959.99+324752.9,1237666215151796907,19.999972777569102,32.7980369169765,4829,301,4,160,GALAXY,23.9872,22.54404,20.95469,19.83212,19.437,0.594842,SPEC
SDSSJ011953.84+324951.4,1237666215151797000,19.9743670080897,32.8309515175926,4829,301,4,160,GALAXY,24.07901,22.46754,20.42353,19.44851,18.98329,0.51405,SPEC
SDSSJ012757.96+331538.8,1237678806920659930,21.9915106942871,33.260775039075696,7761,301,2,137,GALAXY,23.32806,22.33764,20.20339,19.26827,18.76004,0.60483,SPEC
SDSSJ012641.68+335349.3,1237666213541708731,21.673695204815,33.8970218283913,4829,301,1,168,GALAXY,22.44565,20.65729,19.0256,18.3635,17.94815,0.35337399999999997,SPEC
SDSSJ012643.62+323735.2,1237678892279071711,21.681774452523303,32.6264636116828,7781,301,1,75,GALAXY,24.95105,22.517879999999998,20.4545,19.41754,18.77982,0.581926,SPEC
SDSSJ012744.85+333240.7,1237678893352879163,21.936911556616202,33.544655496630604,7781,301,3,76,GALAXY,22.373910000000002,22.1931,20.47557,19.315379999999998,19.00137,0.6073390000000001,SPEC
WHLJ012744.9+333241,1237678893352879163,21.936911556616202,33.544655496630604,7781,301,3,76,GALAXY,22.373910000000002,22.1931,20.47557,19.315379999999998,19.00137,0.6074,SPEC
SDSSJ012529.78+322632.9,1237666213541053055,21.3741217918109,32.4424873962748,4829,301,1,158,GALAXY,23.36903,22.84828,20.77972,19.71477,19.16011,0.573943,SPEC
SDSSJ012134.19+322813.6,1237666214614794305,20.392478542125,32.4704681957491,4829,301,3,158,GALAXY,25.07124,22.26764,20.28956,19.268279999999997,18.88428,0.49716899999999997,SPEC
WHLJ012134.2+322814,1237666214614794305,20.392478542125,32.4704681957491,4829,301,3,158,GALAXY,25.07124,22.26764,20.28956,19.268279999999997,18.88428,0.4972,SPEC
SDSSJ012735.69+325317.3,1237678806383788635,21.8987485798706,32.8881395903433,7761,301,1,137,GALAXY,26.21251,22.04465,20.26961,19.44548,19.02822,0.488033,SPEC
SDSSJ012049.51+323422.8,1237680312310367037,20.2063126286903,32.5730242996519,8111,301,6,193,GALAXY,22.21527,20.68214,18.985139999999998,18.36769,18.04926,0.321434,SPEC
SDSSJ012616.03+335924.6,1237678893889553262,21.5668365839791,33.9901810495886,7781,301,4,73,GALAXY,25.41799,21.743579999999998,19.97976,19.00144,18.48515,0.551037,SPEC
SDSSJ012657.40+335128.9,1237666213541708655,21.739180088514104,33.8580259815409,4829,301,1,168,GALAXY,24.71396,22.923170000000002,20.55579,19.40098,18.77917,0.521695,SPEC
SDSSJ011920.56+330746.7,1237678806383002525,19.835697465079,33.12964151106139,7761,301,1,125,GALAXY,22.736179999999997,22.92274,21.05188,19.981270000000002,19.75629,0.641775,SPEC
2MASSJ01223472+3408265,1237666214615515618,20.644699978073398,34.1407858349119,4829,301,3,169,GALAXY,22.75889,20.00111,18.23731,17.64082,17.25421,0.353086,SPEC
2MASSJ01205708+3358287,1237666215152320831,20.237754133636802,33.9747196316861,4829,301,4,168,GALAXY,21.63791,19.27287,17.91166,17.35181,16.92784,0.20724800000000002,SPEC
SDSSJ012011.00+334848.5,1237678893352157870,20.0458554312284,33.8134941348922,7781,301,3,65,GALAXY,25.76666,22.54358,20.24932,19.24592,18.682270000000003,0.512655,SPEC
SDSSJ012727.46+324802.7,1237678806383788869,21.864457755588003,32.8007666432139,7761,301,1,137,GALAXY,22.80806,22.94259,21.301560000000002,20.11479,19.38055,0.64407,SPEC
2MASSJ01191733+3311537,1237678806383001710,19.8222108482441,33.198214029552304,7761,301,1,125,GALAXY,22.40193,20.19823,18.34386,17.69849,17.33925,0.342327,SPEC
SDSSJ012429.87+322120.8,1237680312310759961,21.1244976393176,32.3557878705954,8111,301,6,199,GALAXY,24.13178,22.731579999999997,21.32464,20.12669,19.64957,0.5774239999999999,SPEC
SDSSJ012758.78+330532.0,1237678892816008147,21.994933257203197,33.0922337742337,7781,301,2,76,GALAXY,24.69689,22.48404,20.78066,19.95474,19.56353,0.44209899999999996,SPEC
SDSSJ012241.25+322141.9,1237680316059550168,20.6719071167193,32.361645572789804,8112,301,5,57,GALAXY,27.00784,21.74735,20.47673,19.62209,19.295170000000002,0.58222,SPEC
SDSSJ012751.58+333202.8,1237678893352878338,21.964927502476,33.5341108696365,7781,301,3,76,GALAXY,22.56391,20.80595,20.11041,19.34348,18.85067,0.00011899999999999999,SPEC
WHLJ012729.5+334246,1237678807457464719,21.8728384493527,33.7128939787322,7761,301,3,136,GALAXY,22.50542,20.24762,18.389960000000002,17.79774,17.37349,0.3499,SPEC
2MASXJ01272957+3342458,1237678807457464719,21.8728384493527,33.7128939787322,7761,301,3,136,GALAXY,22.50542,20.24762,18.389960000000002,17.79774,17.37349,0.349916,SPEC
2MASSJ01191570+3313280,1237678806383001944,19.8154664351911,33.2244982808986,7761,301,1,125,GALAXY,21.93103,19.80174,18.09939,17.52724,17.14948,0.300159,SPEC
WHLJ011915.7+331328,1237678806383001944,19.8154664351911,33.2244982808986,7761,301,1,125,GALAXY,21.93103,19.80174,18.09939,17.52724,17.14948,0.3002,SPEC
2MASSJ01235597+3410394,1237678807994008023,20.9832805164364,34.1774598186487,7761,301,4,131,GALAXY,23.23466,20.62236,18.9021,18.258210000000002,17.86686,0.297718,SPEC
SDSSJ012228.35+340849.5,1237678893889225080,20.618136859855603,34.1470933096512,7781,301,4,68,GALAXY,25.55404,20.66862,18.99689,18.36562,18.05173,0.283829,SPEC
SDSSJ012125.53+322725.3,1237680312310432671,20.3564045964747,32.4570530023219,8111,301,6,194,GALAXY,25.6874,22.328670000000002,20.54317,19.64517,19.30065,0.49535,SPEC
SDSSJ011913.47+331630.9,1237678892815221653,19.8061412099932,33.2752527432749,7781,301,2,64,GALAXY,25.68508,23.05536,21.36841,20.24425,20.04782,0.516993,SPEC
SDSSJ011914.95+330856.5,1237678806383002050,19.812299267266898,33.1490318864864,7761,301,1,125,GALAXY,23.28725,21.38672,19.52177,18.85794,18.58173,0.34427800000000003,SPEC
SDSSJ012144.87+322503.6,1237666214614729687,20.4369774625868,32.417677353586804,4829,301,3,157,GALAXY,26.492279999999997,22.07456,20.1827,19.213,18.80196,0.49872700000000003,SPEC
WHLJ012144.9+322504,1237666214614729687,20.4369774625868,32.417677353586804,4829,301,3,157,GALAXY,26.492279999999997,22.07456,20.1827,19.213,18.80196,0.4988,SPEC
SDSSJ012228.46+322131.2,1237680316059550099,20.618609497443103,32.3586723178598,8112,301,5,57,GALAXY,23.00902,20.97406,19.22926,18.46627,18.08523,0.46085200000000004,SPEC
SDSSJ012225.75+340909.4,1237678893889225337,20.607331210700604,34.152612259987194,7781,301,4,68,GALAXY,22.5369,22.25225,21.02062,20.08991,20.4904,0.5661609999999999,SPEC
SDSSJ012715.40+324219.8,1237678892279137225,21.8141894204245,32.7055194692639,7781,301,1,76,GALAXY,21.97162,22.5971,20.677770000000002,19.63766,18.904120000000002,0.559203,SPEC
SDSSJ012729.86+334420.9,1237678807457465089,21.8744373108035,33.7391661651256,7761,301,3,136,GALAXY,22.487270000000002,21.63344,20.28133,19.1554,18.38937,5.5e-05,SPEC
SDSSJ012624.19+323107.1,1237666213541118687,21.600807467479896,32.5186618622905,4829,301,1,159,GALAXY,24.29583,22.33419,20.51831,19.634929999999997,19.25751,0.49810200000000004,SPEC
SDSSJ011940.04+334057.7,1237678893352092628,19.916871085566,33.6827120860366,7781,301,3,64,GALAXY,22.1613,21.20642,20.20383,19.304170000000003,18.72371,1.169168,SPEC
SDSSJ012751.83+325557.7,1237678806383788463,21.9659865382661,32.9327010286653,7761,301,1,137,GALAXY,27.35789,21.19882,19.236729999999998,18.43519,18.01804,0.44463100000000005,SPEC
SDSSJ012447.76+340948.6,1237666214078710085,21.1990037927337,34.1635179246238,4829,301,2,170,GALAXY,25.05259,21.79265,20.21556,19.216089999999998,18.80479,0.524217,SPEC
2MASSJ01271642+3348574,1237666213541708090,21.818441008996896,33.8159438789863,4829,301,1,168,GALAXY,20.93294,18.63498,17.38489,16.87353,16.48466,0.151988,SPEC
WHLJ012713.2+334952,1237666213541708111,21.8051806599615,33.8312453070605,4829,301,1,168,GALAXY,20.406229999999997,17.87112,16.59458,16.10324,15.76726,0.152,SPEC
SDSSJ012742.62+334004.1,1237678807457465262,21.927615431330103,33.6678264422219,7761,301,3,136,GALAXY,24.05923,21.453529999999997,20.42973,19.70778,20.3096,0.607824,SPEC
CGCG502-088,1237678892816072736,21.993340382947302,32.9915045305598,7781,301,2,77,GALAXY,17.26173,15.544620000000002,14.71943,14.33034,13.993129999999999,0.017044999999999998,
SDSSJ012558.89+340352.5,1237678893889552981,21.4953963968123,34.0645888450806,7781,301,4,73,GALAXY,26.558120000000002,22.782220000000002,21.20155,20.06448,19.57422,0.653216,SPEC
SDSSJ012048.08+335908.9,1237666215152321189,20.2003576047062,33.985814616418196,4829,301,4,168,GALAXY,22.51203,21.82473,20.785020000000003,19.91945,19.62229,0.481975,SPEC
