ObjectName,objID,ra,dec,run,rerun,camcol,field,type,u0,g0,r0,i0,z0,Redshift,RedshiftFlag
SDSSJ010710.42+323232.8,1237680311772250559,16.793419120217198,32.5424474124636,8111,301,5,174,GALAXY,25.419,22.501620000000003,20.43834,19.50245,18.90992,0.487446,SPEC
NGC0373,1237680315521237039,16.7425419412169,32.3084469307853,8112,301,4,35,GALAXY,17.157629999999997,15.2244,14.411520000000001,14.02086,13.70336,0.018353,
2MASXJ01064452+3225074,1237680311772250198,16.6854659937829,32.4185860672176,8111,301,5,174,GALAXY,18.377029999999998,16.799429999999997,16.09405,15.74896,15.51344,0.020513999999999998,
SDSSJ010804.43+322813.1,1237680311772381906,17.0184798900634,32.4703269355336,8111,301,5,176,GALAXY,22.339920000000003,22.20834,20.683770000000003,19.63854,19.17982,0.579362,SPEC
WHLJ010657.9+323156,1237680311772250900,16.74108591651,32.5321474011345,8111,301,5,174,GALAXY,21.45973,21.177889999999998,19.652910000000002,18.941010000000002,18.381510000000002,0.4882,SPEC
SDSSJ010646.23+322920.0,1237680311772250189,16.6926447775678,32.4888993917112,8111,301,5,174,GALAXY,23.106270000000002,21.74667,20.21161,19.41881,19.09507,0.344547,SPEC
SDSSJ010657.20+323235.8,1237680311772250883,16.7383380359435,32.543300576456105,8111,301,5,174,GALAXY,22.53444,21.50408,19.86853,19.00723,18.53069,0.48813999999999996,SPEC
2MASXJ01081297+3227128,1237680311772381270,17.053968533559,32.4536192706336,8111,301,5,176,GALAXY,17.03523,15.24981,14.47214,14.06811,13.80809,0.015858,
LCSBS0169O,1237680315521302864,16.9666914644569,32.2561078992514,8112,301,4,36,GALAXY,17.90406,16.35933,15.61268,15.26653,15.02099,0.018193,
SDSSJ010724.07+323545.5,1237680316058108633,16.8503168328085,32.595986595769894,8112,301,5,35,GALAXY,26.646559999999997,22.0965,20.34981,19.49585,19.16749,0.46941099999999997,SPEC
SDSSJ010711.15+323536.1,1237680316058108528,16.796460259518,32.5933690758677,8112,301,5,35,GALAXY,25.87625,22.21423,20.38672,19.406,18.88436,0.462185,SPEC
SDSSJ010640.30+321831.4,1237680315521172054,16.6679565403614,32.3087474479773,8112,301,4,34,GALAXY,22.43766,21.970229999999997,20.67685,19.76546,19.426560000000002,0.577625,SPEC
SDSSJ010643.29+323159.5,1237680311772250774,16.6803905584067,32.5332111844428,8111,301,5,174,GALAXY,24.15223,22.3285,20.54545,19.7206,19.12329,0.461321,SPEC
SDSSJ010640.41+323205.2,1237680311772250723,16.668382708090597,32.5347982856537,8111,301,5,174,GALAXY,24.09154,21.81583,19.96957,19.09458,18.65401,0.716134,SPEC
WHLJ010640.4+323205,1237680311772250723,16.668382708090597,32.5347982856537,8111,301,5,174,GALAXY,24.09154,21.81583,19.96957,19.09458,18.65401,0.4613,SPEC
2MASXJ01081590+3229567,1237680311772381486,17.066149496098898,32.4990110334312,8111,301,5,176,GALAXY,18.33514,16.669420000000002,15.94401,15.568670000000001,15.34149,0.018373,
2MASXJ01065374+3234434,1237680311772250409,16.724121334591597,32.5786091476311,8111,301,5,174,GALAXY,17.857779999999998,16.2794,15.60273,15.26195,15.03164,0.018539,
SDSSJ010803.11+323343.6,1237680316058174184,17.0141067114598,32.5616054853868,8112,301,5,36,GALAXY,23.23302,21.97269,20.652420000000003,20.11413,19.63511,0.367782,SPEC
SDSSJ010642.21+323316.1,1237680311772250739,16.6759087065773,32.5544754537266,8111,301,5,174,GALAXY,21.157729999999997,21.27925,19.940179999999998,19.14084,18.65063,0.48999,SPEC
GALEXMSCJ010747.67+321315.7,1237680315521303198,16.948705171343,32.2213890154327,8112,301,4,36,GALAXY,19.7041,18.11028,17.68882,17.52368,17.5281,0.016405,
2MASXJ01065749+3213214,1237680315521237275,16.7395035682317,32.2228239053675,8112,301,4,35,GALAXY,18.94812,17.26759,16.3999,15.945770000000001,15.60334,0.11461700000000001,SPEC
IVZw038NOTES14,1237680311772381573,17.1083480233428,32.4312371676021,8111,301,5,176,GALAXY,18.43814,16.802329999999998,16.09287,15.73316,15.54156,0.020664,
IVZw038NOTES01,1237680311772250292,16.6240388015854,32.5077596494137,8111,301,5,174,GALAXY,20.154410000000002,18.22609,17.11155,16.658070000000002,16.33635,0.153832,SPEC
SDSSJ010823.85+322840.2,1237680311772381548,17.0993905475821,32.4778483220357,8111,301,5,176,GALAXY,24.21496,20.86526,19.192339999999998,18.52838,18.11873,0.332329,SPEC
SDSSJ010635.79+321652.6,1237680315521172113,16.649140949542698,32.281296925307196,8112,301,4,34,GALAXY,21.75408,21.8639,20.21367,19.32121,18.8676,0.516965,SPEC
IVZw038NOTES08,1237680315521237364,16.8153115592391,32.1943592391613,8112,301,4,35,GALAXY,17.73573,15.99262,15.27275,14.92027,14.65424,0.0199,
2MASXJ01082662+3229109,1237680311772381566,17.1109510775623,32.4863812553874,8111,301,5,176,GALAXY,19.560979999999997,17.58059,16.57519,16.142229999999998,15.822579999999999,0.11139500000000001,SPEC
IVZw038NOTES03,1237680316058107970,16.7378072067872,32.6224405327629,8112,301,5,35,GALAXY,18.352710000000002,16.361829999999998,15.47458,15.03607,14.70395,0.06604199999999999,
SDSSJ010800.55+323707.6,1237680316058174388,17.0023178008288,32.6187980135501,8112,301,5,36,GALAXY,23.8557,23.25357,21.25236,20.03485,19.45928,0.655874,SPEC
SDSSJ010732.31+323909.0,1237680316058108849,16.8846586290902,32.6525298313366,8112,301,5,35,GALAXY,22.7577,22.57878,20.87838,19.85613,19.3309,0.52061,SPEC
2MASXiJ0108226+323258,1237680311772381519,17.094221293273698,32.54968509602811,8111,301,5,176,GALAXY,18.00667,16.46371,15.76685,15.449779999999999,15.24056,0.015754,
SDSSJ010829.43+321910.6,1237680315521368600,17.122661097653502,32.3196345020653,8112,301,4,37,GALAXY,24.202289999999998,21.4994,20.46099,19.61553,19.16628,0.5421020000000001,SPEC
IVZw038NOTES07,1237680315521237340,16.7980313307194,32.1703931639431,8112,301,4,35,GALAXY,18.594520000000003,16.903270000000003,16.17985,15.812920000000002,15.61714,0.015663999999999997,
2MASSJ01081074+3236146,1237680316058174230,17.044902503524998,32.6041519652445,8112,301,5,36,GALAXY,23.54082,20.48834,18.788339999999998,18.11347,17.679679999999998,0.396833,SPEC
SDSSJ010836.08+322543.9,1237680311772447321,17.1503518142414,32.428864675642,8111,301,5,177,GALAXY,22.709889999999998,22.04435,20.54056,19.365489999999998,18.90065,0.69818,SPEC
SDSSJ010836.29+322434.8,1237680311772447342,17.151213559839302,32.4096865879514,8111,301,5,177,GALAXY,22.60061,21.71846,20.44725,19.42297,19.71305,0.575596,SPEC
2MASXJ01062076+3231488,1237680311772184955,16.5866131200679,32.5301886111133,8111,301,5,173,GALAXY,19.75737,17.682170000000003,16.632479999999997,16.17292,15.83262,0.109302,SPEC
SDSSJ010623.97+323302.4,1237680311772185428,16.5999068400935,32.5506748098654,8111,301,5,173,GALAXY,25.840510000000002,21.87568,20.01575,19.08135,18.595879999999998,0.46180600000000005,SPEC
SDSSJ010715.60+320932.7,1237680315521237777,16.815032557584697,32.159116221712104,8112,301,4,35,GALAXY,21.75457,20.91385,19.13712,18.52296,18.25843,0.381673,SPEC
SDSSJ010727.82+324023.3,1237680316058108639,16.8659502951862,32.6731722925973,8112,301,5,35,GALAXY,22.641679999999997,21.32789,19.49025,18.83556,18.5994,0.36873,SPEC
2MASSJ01083751+3220582,1237680311772446948,17.156335058587402,32.3494624486301,8111,301,5,177,GALAXY,22.15482,19.33081,17.96484,17.32999,16.97543,-0.00011,SPEC
LCSBS0171P,1237680315521368099,17.0783388158754,32.2267953707609,8112,301,4,37,GALAXY,18.339560000000002,16.55821,15.82025,15.520179999999998,15.28685,0.017728999999999998,
400dJ0106+3209,1237680311235379494,16.7455248349312,32.1579230265136,8111,301,4,174,GALAXY,18.06322,15.946439999999999,14.930270000000002,14.49637,14.150889999999999,0.11199999999999999,
2MASXJ01065891+3209285,1237680311235379494,16.7455248349312,32.1579230265136,8111,301,4,174,GALAXY,18.06322,15.946439999999999,14.930270000000002,14.49637,14.150889999999999,0.11162000000000001,
SDSSJ010639.19+321139.1,1237680315521237496,16.663298940158402,32.194212591632,8112,301,4,35,GALAXY,22.77889,21.81702,20.58054,19.729670000000002,19.458170000000003,0.491753,SPEC
SDSSJ010840.33+322824.4,1237680311772447231,17.1680724171399,32.4734490262345,8111,301,5,177,GALAXY,23.057270000000003,21.82399,19.95247,18.79831,18.33792,0.576967,SPEC
SDSSJ010740.22+320745.4,1237680311235445265,16.917599109762097,32.1292838598674,8111,301,4,175,GALAXY,23.55762,21.1399,19.7657,18.97065,18.77427,0.22820700000000002,SPEC
SDSSJ010622.89+323605.3,1237680316058043090,16.5954162905492,32.601491879257004,8112,301,5,34,GALAXY,23.258670000000002,22.74513,21.0488,19.961029999999997,19.557129999999997,0.524778,SPEC
2MASSJ01071777+3207286,1237680311235445215,16.8239832038177,32.1246195146022,8111,301,4,175,GALAXY,21.67885,20.41477,18.60465,17.98807,17.60988,0.36887,SPEC
WHLJ010717.8+320729,1237680311235445215,16.8239832038177,32.1246195146022,8111,301,4,175,GALAXY,21.67885,20.41477,18.60465,17.98807,17.60988,0.3753,SPEC
2MASXJ01074620+3241342,1237680316058173594,16.942351712519,32.6929525734646,8112,301,5,36,GALAXY,17.13791,15.52909,14.82214,14.453510000000001,14.20739,0.017792,
2MASXJ01084242+3232110,1237680311772447143,17.1771771853549,32.5365524762607,8111,301,5,177,GALAXY,22.63589,19.78301,18.13455,17.6327,17.203,0.29945900000000003,SPEC
SDSSJ010601.03+322105.4,1237680315521171474,16.5043195244858,32.351514348506605,8112,301,4,34,GALAXY,23.61138,20.9105,19.28271,18.383210000000002,18.01762,0.46884799999999993,SPEC
SDSSJ010558.88+322505.1,1237680311772185536,16.4953362616939,32.4181073826689,8111,301,5,173,GALAXY,23.01097,21.54476,19.99236,18.78057,18.25285,0.7216779999999999,SPEC
SDSSJ010808.34+320854.4,1237680315521368839,17.0347536855943,32.1484650452948,8112,301,4,37,GALAXY,24.5977,22.65554,21.11216,19.76816,19.13041,-0.000405,SPEC
SDSSJ010656.97+320705.6,1237680311235380166,16.737399530232,32.1182416233085,8111,301,4,174,GALAXY,25.44158,22.97358,21.081960000000002,19.89563,19.53986,0.576443,SPEC
SDSSJ010656.81+320703.6,1237680311235380165,16.7367197119868,32.1176726734988,8111,301,4,174,GALAXY,21.734170000000002,21.642020000000002,20.31125,19.35644,18.86275,0.5746479999999999,SPEC
2MASXJ01065143+3242044,1237680316058042472,16.7142728925155,32.7012877878407,8112,301,5,34,GALAXY,17.07818,15.40422,14.67036,14.29297,14.03219,0.019627000000000002,
2MASSJ01064194+3241075,1237680316058042661,16.6747034040947,32.6854546486667,8112,301,5,34,GALAXY,20.32358,19.042089999999998,17.7843,17.250239999999998,16.86319,0.219388,SPEC
IC1618,1237680311772184846,16.4832787774441,32.4121335869092,8111,301,5,173,GALAXY,16.32747,14.56342,13.82391,13.452470000000002,13.19179,0.015740999999999998,
SDSSJ010817.61+320929.8,1237680315521368537,17.0733942480745,32.158296238236495,8112,301,4,37,GALAXY,22.51335,21.3689,20.07883,19.35191,19.06224,0.5185270000000001,SPEC
SDSSJ010842.93+323403.0,1237680316058239663,17.1788802018579,32.567526373224304,8112,301,5,37,GALAXY,21.22564,21.48252,20.24704,19.42882,19.1034,0.57486,SPEC
UGC00691,1237680311235445078,16.8857314794831,32.092739460790604,8111,301,4,175,GALAXY,17.20063,15.462279999999998,14.6296,14.196979999999998,13.8728,0.049067,
SDSSJ010630.37+324017.5,1237680316058042912,16.626568106196498,32.6715345938077,8112,301,5,34,GALAXY,22.09887,22.21755,20.41585,19.482789999999998,19.049570000000003,0.53889,SPEC
SDSSJ010847.25+323332.1,1237680316058239704,17.1969076914412,32.558930427095,8112,301,5,37,GALAXY,21.8604,23.00947,20.59574,19.66311,19.22799,0.537604,SPEC
SDSSJ010849.43+323236.7,1237680316058239109,17.2059973608655,32.5435355243327,8112,301,5,37,GALAXY,23.04607,21.23285,18.671229999999998,17.831570000000003,17.86363,1.442721,SPEC
SDSSJ010847.44+323351.3,1237680316058239715,17.1976981407515,32.5642605080577,8112,301,5,37,GALAXY,23.333479999999998,21.64509,19.84904,18.87027,18.27082,0.579638,SPEC
WHLJ010847.4+323351,1237680316058239715,17.1976981407515,32.5642605080577,8112,301,5,37,GALAXY,23.333479999999998,21.64509,19.84904,18.87027,18.27082,0.5774,SPEC
NGC0398,1237680311772446788,17.2236774380654,32.514520226457,8111,301,5,177,GALAXY,16.21205,14.46459,13.713389999999999,13.344389999999999,13.06858,0.016605,
SDSSJ010850.86+323236.6,1237680316058239108,17.2119475399268,32.5435207475776,8112,301,5,37,GALAXY,26.11591,21.795279999999998,20.28223,19.37015,18.83171,0.48771800000000004,SPEC
2MASXJ01085516+3219316,1237680315521433819,17.2300886724699,32.3252905215593,8112,301,4,38,GALAXY,17.87037,16.53716,15.9048,15.59171,15.34876,0.015794,
SDSSJ010735.75+320502.5,1237680311235445749,16.8989633839745,32.0840581811637,8111,301,4,175,GALAXY,19.57275,18.48385,18.06186,17.07175,16.28015,-0.000198,SPEC
2MASXJ01055048+3223187,1237680315521106242,16.4603398796854,32.3884809711532,8112,301,4,33,GALAXY,16.78678,15.16669,14.48044,14.14096,13.92914,0.015537,
WHLJ010718.5+320433,1237680311235445562,16.8272842908993,32.0758078439643,8111,301,4,175,GALAXY,20.9031,20.58967,18.99297,18.0853,17.590220000000002,0.5427,SPEC
SDSSJ010718.54+320432.9,1237680311235445562,16.8272842908993,32.0758078439643,8111,301,4,175,GALAXY,20.9031,20.58967,18.99297,18.0853,17.590220000000002,0.542571,SPEC
SDSSJ010551.87+321950.9,1237680315521106367,16.4661375164656,32.3308252177047,8112,301,4,33,GALAXY,25.37668,21.11307,19.5697,18.71924,18.36864,0.46810799999999997,SPEC
GALEXASCJ010603.49+323532.5,1237680311772184874,16.5146870684551,32.5922080389978,8111,301,5,173,GALAXY,18.293210000000002,17.99018,18.04898,18.23769,18.1982,0.017816,
SDSSJ010551.20+321953.2,1237680315521106368,16.4633551918913,32.3314597545054,8112,301,4,33,GALAXY,26.16245,20.86191,19.42097,18.671789999999998,18.25871,0.467674,SPEC
SDSSJ010602.85+323535.6,1237680311772184875,16.5118848471793,32.5932430351396,8111,301,5,173,GALAXY,25.26545,23.97729,20.88179,19.73151,19.12513,0.5700609999999999,SPEC
SDSSJ010731.75+324513.1,1237680316058108648,16.882310494187802,32.7536558082841,8112,301,5,35,GALAXY,24.75068,21.751170000000002,20.20871,19.412029999999998,18.84141,0.546415,SPEC
SDSSJ010559.63+323446.4,1237680311772185225,16.498456280749,32.579580144741,8111,301,5,173,GALAXY,24.25499,22.43665,20.76906,19.943179999999998,19.53043,0.5185569999999999,SPEC
SDSSJ010650.52+320528.0,1237680311235380326,16.7105447057527,32.0911138777835,8111,301,4,174,GALAXY,23.00628,22.49842,21.293789999999998,19.98027,19.70351,0.67076,SPEC
2MASSJ01090067+3229322,1237680311772447555,17.2527102738971,32.4923256256304,8111,301,5,177,GALAXY,21.83615,20.573,18.91766,18.30265,17.9111,1.471155,SPEC
SDSSJ010555.40+323326.2,1237680311772185514,16.480858074328403,32.5572802584498,8111,301,5,173,GALAXY,24.07452,22.42783,20.66613,19.57449,19.14781,0.523502,SPEC
SDSSJ010544.78+322001.4,1237680315521106877,16.436605312156903,32.3337213704203,8112,301,4,33,GALAXY,24.19964,22.886470000000003,20.613960000000002,19.47673,19.40166,0.582926,SPEC
SDSSJ010844.23+323845.2,1237680316058239246,17.184306242007303,32.6458908867142,8112,301,5,37,GALAXY,24.3583,22.18165,20.49922,19.533279999999998,18.947,0.47992299999999993,SPEC
SDSSJ010900.85+323255.5,1237680316058305019,17.253541422294802,32.548761447084,8112,301,5,38,GALAXY,23.38769,22.18368,20.475920000000002,19.491,19.26128,1.2995889999999999,SPEC
SDSSJ010826.39+320710.0,1237680311235576339,17.1099819563134,32.1194648257514,8111,301,4,177,GALAXY,22.059070000000002,21.27998,19.80556,19.04404,18.72192,0.28683400000000003,SPEC
WHLJ010842.6+323922,1237680316058239644,17.1773982224051,32.6562413448516,8112,301,5,37,GALAXY,20.81054,20.9061,19.05621,18.240270000000002,17.73086,0.4851,SPEC
SDSSJ010842.57+323922.4,1237680316058239644,17.1773982224051,32.6562413448516,8112,301,5,37,GALAXY,20.81054,20.9061,19.05621,18.240270000000002,17.73086,0.486551,SPEC
SDSSJ010725.55+320238.4,1237680311235444833,16.8564955077244,32.044014351494106,8111,301,4,175,GALAXY,22.05454,22.27586,20.48719,19.35313,19.19671,0.541103,SPEC
LCSBS0170P,1237680311235510424,17.072009564398698,32.0900324213884,8111,301,4,176,GALAXY,16.99754,15.43774,14.796529999999999,14.4845,14.27374,0.015284,
2MASXJ01085889+3214257,1237680315521433651,17.2457321878632,32.240444709575,8112,301,4,38,GALAXY,17.37765,15.94324,15.52485,15.19415,15.324760000000001,0.015057,
SDSSJ010843.65+323957.0,1237680316058239647,17.1818818749391,32.6658343388778,8112,301,5,37,GALAXY,23.02956,22.12838,20.54782,19.68619,19.22806,0.485813,SPEC
SDSSJ010634.53+324458.6,1237680316058042924,16.6439176097695,32.7496274392371,8112,301,5,34,GALAXY,23.7257,21.53364,20.17559,19.261029999999998,18.93899,0.47048599999999996,SPEC
2MASXJ01084354+3208490,1237680315521368334,17.1815947446088,32.146884931603395,8112,301,4,37,GALAXY,21.41604,19.109289999999998,17.67476,17.16062,16.85905,0.219583,SPEC
SDSSJ010845.09+324024.6,1237680316058239917,17.187898915841302,32.6735011032586,8112,301,5,37,GALAXY,25.30821,22.71282,20.8697,19.79703,19.28193,0.5377649999999999,SPEC
SDSSJ010831.20+320626.3,1237680311235576378,17.1300077826634,32.1073117323862,8111,301,4,177,GALAXY,22.33751,21.704639999999998,20.083460000000002,19.21254,18.7353,0.518325,SPEC
2MASSJ01055091+3212577,1237680315521106273,16.4621338888862,32.2160580007468,8112,301,4,33,GALAXY,20.30544,18.4116,17.23394,16.76756,16.45024,0.162905,SPEC
SDSSJ010841.77+324122.8,1237680316058239629,17.1740757614537,32.6896865971543,8112,301,5,37,GALAXY,21.333029999999997,21.17403,20.10679,19.21868,18.88304,0.577971,SPEC
SDSSJ010850.15+323934.5,1237680316058239087,17.2089723425787,32.659602775881,8112,301,5,37,GALAXY,24.25522,21.39276,19.91619,19.11893,18.609560000000002,0.488124,SPEC
NGC0374,1237680312309121096,16.774114595988802,32.7950656790268,8111,301,6,174,GALAXY,15.557179999999999,13.66206,12.86234,12.46994,12.17489,0.016782,
SDSSJ010733.04+324801.7,1237680312309186776,16.8877033817142,32.8004994409728,8111,301,6,175,GALAXY,22.24556,20.965989999999998,19.26367,18.607,18.355999999999998,0.383741,SPEC
CGCG501-077,1237680311772119199,16.392494526537302,32.429686179175704,8111,301,5,172,GALAXY,16.41834,14.63675,13.88746,13.49929,13.211910000000001,0.016808,
2MASSJ01091525+3221516,1237680311772447197,17.3138034819558,32.3643133631234,8111,301,5,177,GALAXY,21.968000000000004,20.0017,18.41836,17.86066,17.58169,0.32285,SPEC
SDSSJ010907.47+321509.6,1237680315521434233,17.281155013024097,32.2526736259378,8112,301,4,38,GALAXY,23.376929999999998,21.41678,20.07705,18.90573,18.536929999999998,0.5819979999999999,SPEC
SDSSJ010842.57+324157.1,1237680316058239635,17.177382379916597,32.699210465364295,8112,301,5,37,GALAXY,23.32616,22.04065,20.81693,19.83628,19.2668,0.578113,SPEC
SDSSJ010756.84+324731.1,1237680312309187324,16.9868590587818,32.7920055439748,8111,301,6,175,GALAXY,26.17484,22.420479999999998,21.05836,20.02864,19.55282,0.45562299999999994,SPEC
SDSSJ010728.51+320056.9,1237680311235445710,16.8688079465911,32.0158089924551,8111,301,4,175,GALAXY,21.068620000000003,20.20125,18.501260000000002,17.94484,17.76255,0.369098,SPEC
AT2017hqa,1237680316058239278,17.2466878376202,32.6342445602631,8112,301,5,37,GALAXY,15.79911,13.94931,13.128829999999999,12.71647,12.42764,0.017235,
SDSSJ010753.53+324755.2,1237680312309186966,16.9730707907648,32.798684644306896,8111,301,6,175,GALAXY,22.33965,21.68701,19.94632,19.0974,18.74963,0.46794399999999997,SPEC
SDSSJ010532.05+322215.3,1237680315521106540,16.3835580852193,32.3709308279058,8112,301,4,33,GALAXY,25.71369,22.52072,20.29919,19.365389999999998,18.93027,0.452004,SPEC
SDSSJ010540.14+323434.5,1237680311772119875,16.4172526393626,32.576258401539604,8111,301,5,172,GALAXY,21.75262,21.807579999999998,20.48686,19.513479999999998,19.11214,0.47641999999999995,SPEC
SDSSJ010630.59+320328.4,1237680311235379928,16.627482965673803,32.0579082529315,8111,301,4,174,GALAXY,21.590120000000002,20.776220000000002,20.26134,19.55719,19.11458,0.574646,SPEC
SDSSJ010543.48+321310.5,1237680315521106014,16.4311919510426,32.219581792290505,8112,301,4,33,GALAXY,22.04618,22.260579999999997,21.58468,20.443260000000002,20.69063,0.6680590000000001,SPEC
SDSSJ010609.56+324319.4,1237680316057977554,16.5398549590289,32.722048617320496,8112,301,5,33,GALAXY,22.662010000000002,21.723000000000003,20.57824,19.43957,19.07451,0.6756340000000001,SPEC
2MASXJ01053291+3217505,1237680315521105995,16.3871276502126,32.2972563641683,8112,301,4,33,GALAXY,19.59011,17.48602,16.57599,16.11186,15.770010000000001,0.104334,SPEC
2MASSJ01052821+3226544,1237680311772119474,16.3675601929253,32.4484401994686,8111,301,5,172,GALAXY,21.80412,19.17693,17.861179999999997,17.33663,16.99413,0.165931,SPEC
SDSSJ010617.13+320429.4,1237680311235379809,16.571398965001098,32.0748428703301,8111,301,4,174,GALAXY,22.20701,22.03774,20.67513,19.63117,19.4882,0.59007,SPEC
SDSSJ010539.06+323541.9,1237680311772120059,16.4127544305289,32.5949893739,8111,301,5,172,GALAXY,23.72952,22.93657,21.44838,20.36391,19.997329999999998,0.6870350000000001,SPEC
SDSSJ010535.88+323417.5,1237680311772119386,16.399504663949,32.571543922557304,8111,301,5,172,GALAXY,24.591179999999998,22.09827,20.34071,19.56997,19.04222,0.47424399999999994,SPEC
NSA128663,1237680311235576073,17.1828335146006,32.1018256875883,8111,301,4,177,GALAXY,19.09232,17.57839,16.93556,16.643639999999998,16.43298,0.019073,
2MASSJ01091189+3235356,1237680316058304888,17.299524208993198,32.5932299229915,8112,301,5,38,GALAXY,20.96201,19.14017,17.93307,17.359820000000003,16.97457,0.17407,SPEC
SDSSJ010604.33+320622.6,1237680311235314128,16.518042858605302,32.106280405594305,8111,301,4,173,GALAXY,21.82664,21.06556,19.243660000000002,18.6301,18.27425,0.358477,SPEC
SDSSJ010833.32+324520.1,1237680316058239187,17.1388462072154,32.7555860596119,8112,301,5,37,GALAXY,23.53367,22.0869,20.59224,19.84196,19.493679999999998,0.48423,SPEC
SDSSJ010653.84+324910.6,1237680312309121585,16.724341516300303,32.819622765069106,8111,301,6,174,GALAXY,21.14799,21.51609,20.0946,18.95374,18.48307,0.6913590000000001,SPEC
SDSSJ010909.96+323700.3,1237680316058305055,17.2915225787436,32.616777587535,8112,301,5,38,GALAXY,23.581979999999998,21.93715,20.399739999999998,19.57555,19.18017,0.48424700000000004,SPEC
2MASXJ01091313+3235528,1237680316058304891,17.3048745062164,32.5980327178583,8112,301,5,38,GALAXY,19.68984,17.847379999999998,16.64205,16.16147,15.857560000000001,0.176766,SPEC
SDSSJ010916.75+321514.2,1237680315521434328,17.3198249282304,32.253970896681196,8112,301,4,38,GALAXY,27.04557,22.88906,20.58783,19.59655,19.16089,1.426051,SPEC
SDSSJ010542.41+323846.1,1237680316057977353,16.4267333770705,32.646153577136104,8112,301,5,33,GALAXY,24.22547,22.45341,20.657429999999998,19.5621,18.99166,0.676841,SPEC
SDSSJ010902.93+320850.6,1237680315521434220,17.2622130174116,32.1474104519445,8112,301,4,38,GALAXY,20.87169,20.661739999999998,19.08599,18.41937,18.165589999999998,1.3048790000000001,SPEC
SDSSJ010531.57+323522.2,1237680311772120032,16.3815561580706,32.5895079605081,8111,301,5,172,GALAXY,21.545679999999997,22.61749,20.9687,19.69313,19.19059,0.68101,SPEC
SDSSJ010926.65+323031.4,1237680311772513251,17.361073939443,32.508742426005995,8111,301,5,178,GALAXY,25.5933,23.099510000000002,20.92899,19.83681,19.281660000000002,0.6340319999999999,SPEC
CGCG501-099,1237680311235576110,17.2178748607844,32.0999180388719,8111,301,4,177,GALAXY,16.20138,15.068079999999998,14.580570000000002,14.316989999999999,14.14375,0.034767,
SDSSJ010545.04+320901.3,1237680311235313997,16.437674929817298,32.1503667490835,8111,301,4,173,GALAXY,23.786360000000002,21.2334,20.15718,19.30022,18.78824,0.502163,SPEC
2MASXJ01065633+3158574,1237680311235444759,16.7347724734436,31.9825065303657,8111,301,4,175,GALAXY,16.922520000000002,15.38142,14.715029999999999,14.38795,14.174220000000002,0.016955,
IVZw038NOTES15,1237680316058304809,17.3222786912551,32.6113067842491,8112,301,5,38,GALAXY,19.26926,17.22984,16.27065,15.888570000000001,15.585679999999998,0.066308,SPEC
2MASSJ01062978+3248361,1237680312309056171,16.6236185337535,32.8101425756954,8111,301,6,173,GALAXY,22.28424,20.676070000000003,18.85264,18.14133,17.72534,0.368361,SPEC
2MASXJ01074708+3158337,1237680311235510708,16.946275634769098,31.976063404395102,8111,301,4,176,GALAXY,20.4902,18.94789,17.59021,17.07316,16.73769,0.22199000000000002,SPEC
SDSSJ010520.72+322926.4,1237680311772119730,16.336368633041698,32.4906891351996,8111,301,5,172,GALAXY,26.263,21.27103,19.58938,18.819689999999998,18.461489999999998,0.487745,SPEC
SDSSJ010757.54+325031.0,1237680312309187321,16.9897472774474,32.8419775243771,8111,301,6,175,GALAXY,25.016679999999997,21.93683,20.33178,19.57536,19.05705,0.34262600000000004,SPEC
2MASXJ01052218+3218305,1237680315521106123,16.3423407880436,32.3084337171634,8112,301,4,33,GALAXY,20.37417,18.290020000000002,17.15898,16.70712,16.38983,0.166468,SPEC
SDSSJ010651.40+315847.1,1237680311235380152,16.7141789971001,31.9797526328889,8111,301,4,174,GALAXY,23.784660000000002,21.271079999999998,19.80639,19.07234,18.655929999999998,0.451999,SPEC
SDSSJ010616.27+324746.8,1237680316058043056,16.5678188513866,32.7963557267814,8112,301,5,34,GALAXY,23.60192,21.89839,20.20232,19.18998,18.663439999999998,0.581435,SPEC
SDSSJ010934.68+322428.4,1237680311772512985,17.3945394952294,32.4078946862428,8111,301,5,178,GALAXY,24.903370000000002,22.47985,20.93865,19.84606,19.633210000000002,0.6891619999999999,SPEC
2MASXJ01053624+3209306,1237680311235313933,16.4009556529096,32.1585285167128,8111,301,4,173,GALAXY,19.78661,18.02478,16.96734,16.521829999999998,16.21191,0.163268,SPEC
2MASXJ01065539+3157514,1237680311235444900,16.7307326737749,31.9642605473489,8111,301,4,175,GALAXY,19.71987,17.74129,16.72854,16.27526,15.927579999999999,0.111241,SPEC
SDSSJ010755.82+325137.4,1237680312309187298,16.9825912329141,32.8604152937762,8111,301,6,175,GALAXY,23.14743,21.705479999999998,20.117539999999998,19.08685,18.662110000000002,0.520623,SPEC
SDSSJ010755.31+315750.9,1237680311235510918,16.9804704150257,31.964149186487003,8111,301,4,176,GALAXY,23.25713,22.27945,20.62954,19.80924,19.33606,0.455316,SPEC
SDSSJ010931.38+321714.1,1237680315521499511,17.3807683976537,32.287252975998896,8112,301,4,39,GALAXY,26.16687,21.74635,20.53452,19.82755,19.42343,0.41146400000000005,SPEC
SDSSJ010828.27+320025.9,1237680311235576381,17.117810139332303,32.007207712139696,8111,301,4,177,GALAXY,21.91935,20.360770000000002,18.8719,18.18525,17.706229999999998,0.23019499999999998,SPEC
