ObjectName,objID,ra,dec,run,rerun,camcol,field,type,u0,g0,r0,i0,z0
SDSSJ010528.60+315923.8,1237680311235249058,16.3691922222314,31.989964563962,8111,301,4,172,GALAXY,23.22796,20.75386,19.81007,18.87037,18.33147
SDSSJ011007.55+323345.9,1237680316058370952,17.5314913049759,32.5627763192611,8112,301,5,39,GALAXY,24.57147,23.71834,21.78609,20.38844,19.71829
SDSSJ010453.21+320933.6,1237680311235183453,16.2217406956753,32.1593556498482,8111,301,4,171,GALAXY,24.02145,21.22484,19.36527,18.3799,18.01767
SDSSJ010437.11+322705.6,1237680311772053997,16.1546364854947,32.4515630994691,8111,301,5,171,STAR,21.58467,20.12997,19.68875,19.3045,19.27657
2MASXJ01101257+3229057,1237680311772578097,17.5524064514594,32.4851450325435,8111,301,5,179,GALAXY,20.7579,19.04576,17.64626,17.11026,16.75887
2MASXJ01054974+3254147,1237680312308990424,16.4571501855136,32.9042913689596,8111,301,6,172,GALAXY,20.54327,18.78226,17.64602,17.04776,16.72264
2MASXJ01043716+3229377,1237680311772053606,16.1548123873134,32.4937640874605,8111,301,5,171,GALAXY,19.49357,17.50289,16.52056,16.08273,15.75962
SDSSJ010705.03+314915.6,1237680314984366858,16.7709935514373,31.8210253013463,8112,301,3,35,GALAXY,24.56123,23.3289,21.73259,20.32379,19.71213
SDSSJ010435.36+322518.2,1237680315520975575,16.1473431360272,32.4217347102041,8112,301,4,31,GALAXY,25.89371,22.27039,20.63805,19.49942,19.6269
SDSSJ010955.81+320821.7,1237680315521499755,17.4825683134434,32.1393735076724,8112,301,4,39,GALAXY,25.36229,21.43004,19.83067,19.24356,18.79529
SDSSJ010707.49+314904.2,1237680314984367051,16.781246344576,31.817857031612,8112,301,3,35,GALAXY,21.87672,22.15773,20.2643,19.4127,18.84255
SDSSJ010830.34+315129.7,1237680314984498033,17.1264440654457,31.8582706419001,8112,301,3,37,GALAXY,25.58279,22.13088,20.79469,19.62203,19.04498
SDSSJ010436.19+323038.0,1237680311772053990,16.1508146784131,32.5105798239632,8111,301,5,171,STAR,20.45997,20.10842,20.21834,20.26807,19.81087
SDSSJ010642.04+325943.0,1237680312309056249,16.6751855609001,32.9953014684114,8111,301,6,173,GALAXY,23.50136,21.86385,20.31781,19.47818,18.91212
SDSSJ010438.35+323313.8,1237680311772054177,16.1598217888626,32.5538358643046,8111,301,5,171,GALAXY,21.79016,21.32628,19.69007,18.9179,18.49547
SDSSJ010649.08+330007.2,1237680312309121181,16.7045233241023,33.0020030602099,8111,301,6,174,STAR,20.0467,19.21704,19.09835,19.06791,18.91927
SDSSJ011016.22+322647.3,1237680311772578508,17.5676113901652,32.4464953571856,8111,301,5,179,GALAXY,23.18544,21.16908,20.21528,19.52262,19.07548
UGCl020,1237680311772578517,17.5723751841042,32.4633023735689,8111,301,5,179,GALAXY,25.34608,21.67976,20.08869,18.92081,18.38589
SDSSJ010935.68+320110.0,1237680311235641472,17.3987093385086,32.0194550283199,8111,301,4,178,GALAXY,22.82939,21.93436,20.88938,20.20618,20.07753
SDSSJ010437.11+323307.8,1237680311772053595,16.154641931305,32.5521902770125,8111,301,5,171,GALAXY,22.91743,21.73706,20.11396,19.28492,18.84749
SDSSJ010903.39+325440.8,1237680312309318190,17.2641660829678,32.9113587088638,8111,301,6,177,GALAXY,23.39119,22.09045,20.47989,19.57228,19.39341
SDSSJ011000.20+320849.2,1237680315521499814,17.5008384880178,32.1469979624956,8112,301,4,39,GALAXY,21.60415,21.29782,19.7007,19.21334,18.74403
SDSSJ010725.56+314814.9,1237680314984432191,16.856542282543,31.8041626422255,8112,301,3,36,GALAXY,25.29135,21.67807,20.10864,19.32882,19.13031
SDSSJ011017.37+322747.8,1237680311772578517,17.5723751841042,32.4633023735689,8111,301,5,179,GALAXY,25.34608,21.67976,20.08869,18.92081,18.38589
SDSSJ011005.99+321130.9,1237680315521499892,17.5249750951558,32.1919294717187,8112,301,4,39,GALAXY,22.14393,21.25364,19.6313,19.07896,18.57435
SDSSJ010432.64+322123.0,1237680315520975570,16.1360363259736,32.3564112684221,8112,301,4,31,GALAXY,20.88929,20.67723,19.81891,18.93711,18.58564
SDSSJ011010.03+321251.5,1237680315521499943,17.5418297495111,32.2143027142819,8112,301,4,39,GALAXY,24.29132,21.54985,19.88218,19.34145,18.91791
SDSSJ010959.12+320728.1,1237680315521499206,17.496348211468,32.1244911508039,8112,301,4,39,GALAXY,24.24966,20.70563,19.21988,18.6637,18.22823
2MASXJ01065910+3301194,1237680316594913593,16.746375358958,33.02217022599,8112,301,6,34,GALAXY,18.90578,17.3112,16.49803,16.0244,15.68558
WHLJ011007.2+321049,1237680315521499924,17.5299834151997,32.1801852356182,8112,301,4,39,GALAXY,21.98991,19.67205,17.94641,17.35848,16.9653
[WH2015]0084,1237680315521499924,17.5299834151997,32.1801852356182,8112,301,4,39,GALAXY,21.98991,19.67205,17.94641,17.35848,16.9653
RMJ011007.2+321048.7,1237680315521499924,17.5299834151997,32.1801852356182,8112,301,4,39,GALAXY,21.98991,19.67205,17.94641,17.35848,16.9653
SDSSJ010627.80+314944.1,1237680314984366525,16.6158504080122,31.828932781719,8112,301,3,35,GALAXY,22.43268,20.08355,18.4639,17.93941,17.52525
SDSSJ010447.56+320825.4,1237680311235183376,16.1981791463929,32.1404162783217,8111,301,4,171,GALAXY,24.04581,21.56714,20.17825,19.33553,19.14176
CGCG501-114,1237680311772577958,17.5856027071521,32.387851164397,8111,301,5,179,GALAXY,16.64687,14.95504,14.22933,13.84166,13.58742
2MASSJ01100701+3210287,1237680315521499917,17.5290625124944,32.1745887266005,8112,301,4,39,GALAXY,26.25468,20.731,18.99721,18.4241,18.02562
SDSSJ010744.55+330139.1,1237680316594979505,16.9356126156621,33.0275508082502,8112,301,6,35,STAR,21.34241,19.91936,19.61466,19.54337,19.6065
2MASXJ01053203+3253175,1237680312308990349,16.3835450977435,32.8883650833774,8111,301,6,172,GALAXY,19.30128,17.47345,16.50274,16.0873,15.75542
SDSSJ011016.02+321557.0,1237680315521565194,17.5667453415741,32.2658386262282,8112,301,4,40,GALAXY,26.99311,20.6552,18.72033,18.11722,17.83133
SDSSJ010625.86+325948.6,1237680312309056094,16.6077395910144,32.9968547882864,8111,301,6,173,STAR,21.97398,21.54384,21.37558,21.82496,21.65524
SDSSJ010957.93+320615.4,1237680315521499800,17.4913841550904,32.1042884365302,8112,301,4,39,GALAXY,22.14959,21.48608,19.52356,18.86834,18.71571
SDSSJ011013.96+321349.0,1237680315521565163,17.5581921386881,32.2303030947853,8112,301,4,40,GALAXY,22.5329,20.8112,19.0306,18.40879,18.16358
SDSSJ010922.87+325252.9,1237680312309318490,17.3453398726707,32.8813683861921,8111,301,6,177,GALAXY,25.3307,22.96997,21.18397,20.00222,19.41554
SDSSJ011012.16+321140.7,1237680315521565145,17.5506749358755,32.1946678407423,8112,301,4,40,GALAXY,22.13844,21.96061,20.28731,19.65295,19.32424
SDSSJ010556.14+315203.7,1237680314984301089,16.4839249407752,31.867708163653,8112,301,3,34,GALAXY,22.93487,21.94307,20.54294,19.49166,19.22167
2MASXJ01085584+3152136,1237680314984562979,17.2327400522903,31.8703490189259,8112,301,3,38,GALAXY,17.95544,16.19763,15.36934,14.98038,14.64768
SDSSJ010518.36+325147.2,1237680312308990610,16.3265133821216,32.863120605477,8111,301,6,172,GALAXY,24.36202,21.43789,19.5513,18.90357,18.55884
SDSSJ011024.32+322120.4,1237680311772578942,17.6013530790674,32.3556767720972,8111,301,5,179,GALAXY,24.35546,22.62262,20.9664,19.88441,19.39538
SDSSJ011007.15+320816.4,1237680315521499942,17.529830547438,32.1379095484571,8112,301,4,39,GALAXY,24.48761,21.27127,19.54573,18.9538,18.6421
SDSSJ010810.90+330135.1,1237680316595045017,17.0454424059727,33.0264331659819,8112,301,6,36,GALAXY,22.39358,21.11599,19.95476,19.20724,18.90469
SDSSJ011003.98+320646.9,1237680315521499905,17.5166201829725,32.1130401750174,8112,301,4,39,GALAXY,23.04428,21.25963,19.73168,19.24439,18.93673
SDSSJ011024.24+322942.6,1237680311772578574,17.6010208457024,32.4951772893665,8111,301,5,179,GALAXY,24.19875,22.29597,20.70875,19.71055,19.06535
2MASSJ01102051+3234063,1237680316058370483,17.5855215776905,32.5684774412252,8112,301,5,39,GALAXY,21.30428,19.41435,18.05056,17.51896,17.17844
SDSSJ010727.43+314633.8,1237680314984432233,16.864334897861,31.7760715979367,8112,301,3,36,GALAXY,26.00659,22.90313,20.61712,19.46696,18.88398
SDSSJ010425.53+323046.4,1237680311772053762,16.1064153004266,32.5129001269468,8111,301,5,171,STAR,18.80666,17.95679,17.67287,17.57143,17.58172
SDSSJ010423.82+322830.5,1237680311772053981,16.099272237436,32.475141206991,8111,301,5,171,GALAXY,25.11905,21.10704,19.36305,18.68611,18.32005
SDSSJ010615.66+314915.8,1237680314984301240,16.5652692798297,31.8210834634357,8112,301,3,34,STAR,21.80734,21.02961,20.97953,20.91101,20.35191
SDSSJ010727.12+314612.7,1237680314984432231,16.8630367774493,31.7702134588359,8112,301,3,36,GALAXY,22.60686,21.95965,20.13368,19.28586,18.66498
CGCG501-074,1237680316057911341,16.256403681453,32.8130259070019,8112,301,5,32,GALAXY,16.77799,15.13824,14.4846,14.14361,13.90544
SDSSJ010511.79+325129.8,1237680312308925289,16.2991549702245,32.8583012962285,8111,301,6,171,GALAXY,25.94955,21.81308,20.37537,19.5047,19.55657
2MASSJ01074125+3146079,1237680314984431962,16.9222704978388,31.7688025881508,8112,301,3,36,GALAXY,20.40041,18.96514,17.72333,17.19047,16.87253
2MASSJ01052231+3253503,1237680312308990465,16.3428964210187,32.8972642955748,8111,301,6,172,GALAXY,21.27143,19.29457,17.8722,17.33163,16.9885
SDSSJ011013.66+320907.2,1237680315521565204,17.5569336832923,32.1520055424772,8112,301,4,40,GALAXY,23.99032,21.1857,19.68202,19.09832,18.84787
SDSSJ010826.46+314758.0,1237680314984497828,17.1102641635597,31.7994667458689,8112,301,3,37,GALAXY,21.59519,21.47327,20.20637,19.29384,18.88436
SDSSJ010507.55+325059.0,1237680312308925251,16.2814734830878,32.8497285710259,8111,301,6,171,STAR,23.67872,20.72653,20.10896,19.93786,19.74951
SDSSJ011011.72+320752.8,1237680315521565189,17.5488673566698,32.1313620308398,8112,301,4,40,GALAXY,24.32468,21.58597,19.95043,19.30647,18.84772
SDSSJ010817.03+330216.9,1237680316595045063,17.0709669060886,33.0380316444389,8112,301,6,36,GALAXY,25.26648,21.18073,19.41517,18.54218,18.05837
WHLJ010817.0+330217,1237680316595045063,17.0709669060886,33.0380316444389,8112,301,6,36,GALAXY,25.26648,21.18073,19.41517,18.54218,18.05837
SDSSJ011003.99+324456.9,1237680312309383642,17.5166562833822,32.7491583435505,8111,301,6,178,GALAXY,23.11429,21.08967,19.2896,18.61107,18.21425
SDSSJ010831.61+314813.3,1237680314984497858,17.1317322934,31.8037195346849,8112,301,3,37,GALAXY,25.52989,21.50786,19.87783,19.06379,18.57112
SDSSJ010826.61+314745.5,1237680314984497830,17.1109044766147,31.7959791598506,8112,301,3,37,GALAXY,24.84303,20.66529,18.94714,18.26475,17.84432
IC1619,1237680316594978879,16.8434112077558,33.0673226493107,8112,301,6,35,GALAXY,16.54134,14.57639,13.72125,13.26419,13.23813
SDSSJ010418.83+322558.9,1237680478736023939,16.0784887108882,32.4330374027733,8150,301,4,127,GALAXY,25.31813,21.75066,20.41992,19.31332,18.51543
SDSSJ010756.41+314555.5,1237680314984497628,16.9850473974193,31.7654330520459,8112,301,3,37,GALAXY,22.90194,21.78424,20.29006,19.36337,18.91312
2MASSJ01102325+3213037,1237680315521565294,17.5969151691423,32.2177622415026,8112,301,4,40,GALAXY,24.7289,20.97356,19.16992,18.56035,18.13624
2MASXJ01102790+3216428,1237680315521565044,17.616375625014,32.2786480645617,8112,301,4,40,GALAXY,21.98895,18.96404,17.53379,17.00842,16.7135
WHLJ011027.9+321643,1237680315521565044,17.616375625014,32.2786480645617,8112,301,4,40,GALAXY,21.98895,18.96404,17.53379,17.00842,16.7135
SDSSJ011028.23+323245.8,1237680316058436120,17.6176491681596,32.5460843354114,8112,301,5,40,GALAXY,25.76386,22.03751,20.38278,19.41042,19.06255
2MASSJ01090970+3152024,1237680314984563127,17.2905338745222,31.8672126616942,8112,301,3,38,GALAXY,20.34799,18.97418,17.36041,16.75724,16.3917
WHLJ010909.7+315202,1237680314984563127,17.2905338745222,31.8672126616942,8112,301,3,38,GALAXY,20.34799,18.97418,17.36041,16.75724,16.3917
RMJ010909.7+315202.0,1237680314984563127,17.2905338745222,31.8672126616942,8112,301,3,38,GALAXY,20.34799,18.97418,17.36041,16.75724,16.3917
SDSSJ010750.60+314528.4,1237680314984497561,16.9608611221464,31.7579123744678,8112,301,3,37,GALAXY,26.03324,21.88205,20.40679,19.42723,18.95144
SDSSJ010820.04+330246.1,1237680316595045266,17.0835169510589,33.0461606848457,8112,301,6,36,GALAXY,25.34513,21.78115,20.50197,19.68397,19.41898
SDSSJ010814.64+314625.7,1237680314984497746,17.0610094182267,31.773811842345,8112,301,3,37,GALAXY,23.11407,22.35187,20.69054,19.7433,19.27128
SDSSJ010532.53+315252.7,1237680314984235916,16.3855616437666,31.8813168355053,8112,301,3,33,GALAXY,21.40416,21.66406,20.00402,19.17243,18.66799
SDSSJ010956.63+324836.2,1237680312309383291,17.4859672076072,32.8100845434584,8111,301,6,178,GALAXY,24.3108,21.46634,20.66138,19.96724,21.48033
2MASSJ01100356+3203094,1237680311235707243,17.5148711470594,32.0525728948785,8111,301,4,179,GALAXY,21.3669,19.24928,17.87013,17.36452,17.10318
SDSSJ010810.86+330330.1,1237680316595045001,17.0452887908316,33.0583675454119,8112,301,6,36,STAR,21.28037,20.34751,20.09902,19.8285,19.52187
SDSSJ010723.23+314447.3,1237680314984432184,16.8468054757552,31.7464977563179,8112,301,3,36,GALAXY,23.51481,21.46176,19.97243,19.04584,18.63884
SDSSJ011013.45+320629.3,1237680315521565220,17.5560620613813,32.1081562502229,8112,301,4,40,GALAXY,25.96463,21.42134,19.46974,18.89754,18.47086
SDSSJ010439.94+320505.4,1237680311235183311,16.1664424332388,32.0848588542557,8111,301,4,171,GALAXY,22.0993,22.16416,20.64757,19.5278,18.98965
SDSSJ010911.95+325755.0,1237680316595175861,17.2998177949475,32.9652857183349,8112,301,6,38,GALAXY,26.48564,21.52526,20.21123,19.30876,18.9229
SDSSJ010915.98+315215.3,1237680314984563153,17.3165915850972,31.8709191688176,8112,301,3,38,GALAXY,22.30339,21.10178,19.9269,19.21651,18.80857
SDSSJ010423.32+323704.0,1237680311771988776,16.0972049451449,32.6177902467341,8111,301,5,170,GALAXY,25.5968,22.03533,20.50699,19.67108,19.4032
2MASSJ01045723+3250178,1237680316057911878,16.2384685249714,32.8383048965828,8112,301,5,32,GALAXY,21.50999,19.52799,18.0288,17.56899,17.18707
SDSSJ010514.90+325418.0,1237680312308925307,16.3120911795834,32.9050143165039,8111,301,6,171,GALAXY,24.48531,22.37646,20.75514,19.8506,19.37661
SDSSJ010427.14+323944.1,1237680479272894800,16.1130850442033,32.6622613818973,8150,301,5,127,STAR,20.2607,19.23253,19.04591,18.96846,18.87579
SDSSJ010417.48+323243.7,1237680311771988150,16.0728637593448,32.5454897425194,8111,301,5,170,STAR,23.11478,20.13313,19.50564,19.26517,19.19112
SDSSJ011017.63+320732.2,1237680315521565267,17.5734602574153,32.1256375528095,8112,301,4,40,STAR,21.83725,20.40049,20.16159,20.16028,20.17671
SDSSJ010414.38+321959.3,1237680478736024367,16.0599460754018,32.3331525066423,8150,301,4,127,GALAXY,22.88425,21.51674,20.24348,19.4725,19.2114
SDSSJ011012.30+320454.9,1237680311235707632,17.5512598470811,32.0819406964344,8111,301,4,179,GALAXY,25.98688,22.10772,20.46969,19.33914,18.83152
SDSSJ010954.80+315915.1,1237680311235707051,17.4783384638157,31.9875294907862,8111,301,4,179,STAR,19.02322,18.14419,17.90471,17.92805,17.7515
SDSSJ010430.88+320712.4,1237680311235182982,16.1287095696657,32.1201180241574,8111,301,4,171,GALAXY,22.99106,21.07915,20.25443,19.42263,19.03722
SDSSJ011021.74+320816.8,1237680315521564894,17.5905936920984,32.1380076333986,8112,301,4,40,GALAXY,24.81,22.32797,20.6572,19.60532,19.07158
SDSSJ010412.10+322029.4,1237680478736023810,16.050435701644,32.3415202984373,8150,301,4,127,STAR,21.36277,20.07674,19.92733,19.91696,19.59093
SDSSJ010416.63+323450.5,1237680311771988739,16.0692984802455,32.5807011052572,8111,301,5,170,GALAXY,22.49945,20.92814,19.28686,18.46817,18.03586
SDSSJ011036.95+323139.9,1237680316058436049,17.6539632481445,32.5277784341178,8112,301,5,40,STAR,21.29404,20.19717,20.15766,20.11321,19.87123
SDSSJ010618.38+314607.4,1237680314984301267,16.5766136164972,31.7687480043223,8112,301,3,34,GALAXY,21.64873,21.87392,20.54416,19.52444,18.86384
WHLJ011000.0+320258,1237680311235707618,17.5415421054266,32.0495625832982,8111,301,4,179,GALAXY,20.3456,19.57833,18.65894,18.27854,18.05485
SDSSJ010642.60+314434.1,1237680310698508726,16.6775373765705,31.7428086533057,8111,301,3,174,STAR,20.90375,19.93094,19.80578,19.61607,19.3588
SDSSJ011033.51+321307.7,1237680315521565384,17.6396529169398,32.2188160992881,8112,301,4,40,GALAXY,25.66959,22.4549,21.09571,19.99402,19.38308
SDSSJ011011.27+320243.5,1237680311235707635,17.5470038615784,32.0454195468037,8111,301,4,179,GALAXY,23.72266,20.91578,19.07755,18.57055,18.22
[HLX2013]J010415.20+321359.2,1237680478736023862,16.0633371224316,32.2331262901668,8150,301,4,127,STAR,19.05582,19.09563,19.01434,18.76888,18.66391
2MASXJ01103144+3210527,1237680315521564753,17.6310703724793,32.1812756896141,8112,301,4,40,GALAXY,18.07703,16.03247,15.17091,14.74858,14.46373
SDSSJ010409.55+321732.1,1237680478736024328,16.0397976195897,32.2922732037071,8150,301,4,127,STAR,23.27005,20.98845,20.69026,20.61952,20.69658
SDSSJ011016.93+320352.5,1237680311235707142,17.5705592455505,32.0645993182788,8111,301,4,179,GALAXY,24.01096,21.27267,19.52048,18.82684,18.60294
SDSSJ010438.10+320203.9,1237680311235183309,16.158793649223,32.0344435964035,8111,301,4,171,GALAXY,21.96829,21.58229,20.04739,19.19686,18.60786
SDSSJ010854.36+330218.6,1237680316595110096,17.2265116662443,33.0385198857773,8112,301,6,37,GALAXY,24.39044,22.54292,20.61228,19.64697,19.24101
SDSSJ010634.78+314404.0,1237680310698509051,16.644925736596,31.7344579069893,8111,301,3,174,GALAXY,26.04792,21.6692,20.01896,19.14394,18.69496
SDSSJ010919.15+325917.7,1237680316595175927,17.3297911452998,32.9882634631824,8112,301,6,38,GALAXY,27.03722,21.5751,20.19522,19.39626,18.92924
2MASSJ01103415+3211154,1237680315521565078,17.6422181720764,32.1877112089303,8112,301,4,40,GALAXY,21.53907,20.27365,18.48665,17.85921,17.41715
2MASSJ01045126+3251506,1237680312308925113,16.2132913586791,32.8643927298492,8111,301,6,171,GALAXY,25.70594,21.26661,19.48792,18.82291,18.40587
SDSSJ010947.00+325435.6,1237680312309383791,17.4458625290515,32.9099119890448,8111,301,6,178,GALAXY,21.67878,21.34532,19.55945,18.68657,18.23683
SDSSJ010751.90+330636.9,1237680316595044835,16.9662653728516,33.1102606989565,8112,301,6,36,GALAXY,26.27571,20.52859,18.82326,18.157,17.73349
WHLJ010751.9+330637,1237680316595044835,16.9662653728516,33.1102606989565,8112,301,6,36,GALAXY,26.27571,20.52859,18.82326,18.157,17.73349
SDSSJ010842.57+330346.3,1237680316595110377,17.1774086290743,33.0628758874643,8112,301,6,37,GALAXY,23.27337,22.09402,20.52212,19.68881,19.30786
2MASSJ01052132+3151292,1237680314984235653,16.3388856754749,31.8581510680464,8112,301,3,33,GALAXY,22.30078,20.63612,19.02061,18.40229,17.9002
SDSSJ010554.69+314657.0,1237680314984301095,16.4778933854801,31.7825015258202,8112,301,3,34,GALAXY,25.48642,22.23032,20.90797,19.97622,19.37359
SDSSJ011004.88+315914.7,1237680311235706929,17.5203689748473,31.9874410115183,8111,301,4,179,STAR,24.3209,24.88316,20.25179,19.26707,22.73636
SDSSJ011019.82+324600.0,1237680312309449185,17.5825972889615,32.7666735745769,8111,301,6,179,GALAXY,22.25287,22.3651,21.42574,20.59215,20.27646
SDSSJ010749.91+330700.6,1237680316595044819,16.9579882967619,33.1168521168126,8112,301,6,36,GALAXY,22.89761,20.63662,19.03117,18.38819,17.96715
SDSSJ010408.37+321500.5,1237680478736024333,16.0349115127545,32.2501653213627,8150,301,4,127,GALAXY,25.41745,22.03298,20.47231,19.53936,19.19868
SDSSJ010609.62+314510.3,1237680310698508800,16.5401288913438,31.7528808064541,8111,301,3,174,STAR,25.28166,20.75181,20.06575,19.74049,19.54921
SDSSJ011043.52+323304.2,1237680316058436214,17.6813620476138,32.551181634918,8112,301,5,40,GALAXY,25.83037,21.83958,20.31426,19.46255,18.92296
2MASSJ01065346+3306584,1237680316594913640,16.7228621301143,33.1162669641387,8112,301,6,34,GALAXY,22.4028,20.32045,18.87913,18.17701,17.80279
SDSSJ010909.42+314810.2,1237680314984563429,17.2892678849273,31.802862077903,8112,301,3,38,GALAXY,23.61166,21.33772,19.74837,18.82736,18.29983
SDSSJ010558.52+330329.8,1237680316594848336,16.4938597028732,33.0582822713662,8112,301,6,33,GALAXY,23.76599,21.55382,20.49577,19.70503,19.30595
SDSSJ010950.27+315450.0,1237680311235707415,17.4594988675792,31.9138976868461,8111,301,4,179,GALAXY,23.09758,21.11075,19.38567,18.67004,18.32915
2MASXJ01042372+3205258,1237680311235182789,16.0990406071884,32.0904273131942,8111,301,4,171,GALAXY,20.82146,18.81018,17.33584,16.80373,16.48205
SDSSJ010454.45+325343.7,1237680312308925137,16.2268942128022,32.8954976349833,8111,301,6,171,GALAXY,23.22743,21.77486,19.99713,19.19081,18.63587
2MASXJ01104774+3228382,1237680311772643343,17.699021440247,32.4771845655811,8111,301,5,180,GALAXY,19.06779,16.79561,15.7725,15.16728,14.71378
SDSSJ010426.05+324538.0,1237680479272894849,16.1085710404977,32.760562838178,8150,301,5,127,GALAXY,23.74636,23.19427,21.07393,19.79968,19.1837
SDSSJ010706.96+314149.9,1237680310698574742,16.77903011175,31.6972243316039,8111,301,3,175,GALAXY,23.13444,22.91764,21.05293,19.8203,19.15713
SDSSJ010400.73+322507.1,1237680478736024210,16.0030496539377,32.4186496398778,8150,301,4,127,GALAXY,26.10841,22.01365,20.40252,19.53013,19.08626
SDSSJ010414.20+324024.8,1237680479272895116,16.0591707145485,32.6735596671647,8150,301,5,127,STAR,21.86241,21.64212,21.41742,21.82864,21.40879
2MASXJ01102380+3203378,1237680311235707173,17.5993082393946,32.0603514455749,8111,301,4,179,GALAXY,18.86425,17.13196,16.22599,15.80968,15.45414
SDSSJ011021.19+320227.7,1237680311235707756,17.588329083652,32.0410438597974,8111,301,4,179,GALAXY,22.70062,22.55609,21.19271,20.07,19.53265
SDSSJ011050.84+322354.3,1237680311772643957,17.7118737878678,32.3984406411786,8111,301,5,180,STAR,23.06688,21.60756,21.75459,21.3474,20.64991
SDSSJ010359.19+322637.1,1237680311771988882,15.9966585579824,32.443645946548,8111,301,5,170,GALAXY,24.36399,22.49635,20.82589,19.94443,19.54825
SDSSJ010724.14+330811.0,1237680316594979321,16.8505932502582,33.1364127359076,8112,301,6,35,STAR,21.70088,21.20023,21.34398,20.93145,20.75739
WISEJ010927.88+314956.0,1237680314984628266,17.366180489529,31.8322444805974,8112,301,3,39,STAR,17.52366,17.41309,17.29002,17.06076,16.98152
2MASXJ01055674+3304077,1237680316594848041,16.4865893906858,33.0687997736492,8112,301,6,33,GALAXY,19.67446,17.17531,16.28494,15.85894,15.57343
SDSSJ011051.23+322533.3,1237680311772643947,17.7134919832793,32.4259197624761,8111,301,5,180,STAR,24.8965,21.41188,21.16067,21.02077,21.0405
2MASSJ01042638+3246449,1237680479272895189,16.1100663289856,32.7790743679732,8150,301,5,127,GALAXY,22.33342,21.00918,19.27423,18.6316,18.10414
NGC0383GROUP,1237680315521565695,17.6662085224208,32.1896491920524,8112,301,4,40,GALAXY,26.25526,22.9529,21.49843,21.88659,20.64681
SDSSJ011036.23+320809.4,1237680315521565687,17.6509797561723,32.1359504728212,8112,301,4,40,GALAXY,22.09823,22.89278,21.21504,19.98528,19.69673
SDSSJ010832.91+314329.1,1237680314984563137,17.1371561573682,31.7247542822971,8112,301,3,38,STAR,21.0068,20.64028,20.47829,20.48378,20.2032
SDSSJ010917.78+330134.6,1237680316595175898,17.324106834657,33.0262864613427,8112,301,6,38,GALAXY,24.08563,21.20626,19.5183,18.81326,18.45822
SDSSJ010849.42+314439.7,1237680314984562965,17.2059243419116,31.7443652485949,8112,301,3,38,STAR,19.74602,18.85947,18.53866,18.47543,18.44968
SDSSJ010357.05+322257.9,1237680478736024186,15.9877089792395,32.3827524735355,8150,301,4,127,STAR,21.69393,20.78581,20.72789,20.54657,20.42245
SDSSJ010548.09+314548.1,1237680310698443692,16.4504020656055,31.7633690448153,8111,301,3,173,GALAXY,23.88326,22.28201,20.55953,19.58101,19.08608
NGC0397,1237680316595044694,17.1296916504708,33.1091919806277,8112,301,6,36,GALAXY,16.58315,14.91321,14.1243,13.73687,13.45996
KUG0107+326A,1237680312309383442,17.5020422047205,32.9040574909846,8111,301,6,178,STAR,23.28403,21.42152,22.6607,23.13093,22.15244
2MASXJ01063922+3141429,1237680310698508588,16.6634284078166,31.6950452305343,8111,301,3,174,GALAXY,19.35993,17.47101,16.58987,16.12113,15.83712
2MASXJ01042786+3248226,1237680479272894602,16.1162014847815,32.8062570164219,8150,301,5,127,GALAXY,17.8931,17.42193,15.02679,14.60232,14.28022
SDSSJ010401.50+323528.6,1237680311771988378,16.0062793180132,32.5912802508542,8111,301,5,170,STAR,20.6271,19.97992,19.86615,19.83882,19.68324
SDSSJ010419.49+320414.9,1237680311235183118,16.0812198117647,32.0708089682961,8111,301,4,171,GALAXY,26.39686,21.44534,20.03767,19.30665,18.82591
SDSSJ010637.88+314138.0,1237680310698509328,16.6578508058056,31.6939122490226,8111,301,3,174,GALAXY,23.6614,22.85066,21.04528,19.70124,19.17025
SDSSJ010823.38+314212.0,1237680310698705492,17.097441333965,31.703350788833,8111,301,3,177,GALAXY,22.8992,21.09712,19.54166,18.70651,18.19691
SDSSJ011053.18+321837.7,1237680311772644001,17.721587581976,32.3104735565131,8111,301,5,180,STAR,25.16512,22.06717,21.62622,21.66533,21.51961
CGCG501-112,1237680312309383446,17.5058156631881,32.9063966394664,8111,301,6,178,STAR,22.58612,21.76134,22.06976,22.23062,22.0182
SDSSJ010356.69+323132.4,1237680311771988868,15.9862521015853,32.5256859596146,8111,301,5,170,GALAXY,25.33244,22.7521,20.76752,19.83767,19.39283
SDSSJ010632.31+314143.4,1237680310698509024,16.6346412832198,31.6953924994054,8111,301,3,174,GALAXY,24.70736,22.77713,21.06001,20.00245,19.31932
SDSSJ010409.94+320801.9,1237680311235183024,16.0414477354193,32.1338711058083,8111,301,4,171,GALAXY,22.38211,21.98208,20.14239,19.33343,18.8365
SDSSJ010800.91+314052.5,1237680310698640156,17.0038047329789,31.6812678949807,8111,301,3,176,GALAXY,22.16051,21.25066,20.2766,19.51165,19.41516
SDSSJ010842.04+330614.6,1237680316595110361,17.1751779211947,33.1040643937886,8112,301,6,37,GALAXY,22.99417,21.5375,19.73807,18.9554,18.524
SDSSJ010628.72+314148.6,1237680310698508977,16.6197082773082,31.6968496758758,8111,301,3,174,STAR,24.32861,20.73657,20.15107,19.93094,19.85554
