ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
2MASXJ01235927+3233121,1237666214077989207,20.9971221847952,32.553260183369,4829,301,2,159,GALAXY,22.3782,19.77676,18.28274,17.71475,17.30683
SDSSJ012552.58+334733.9,1237678807457333857,21.4691131219531,33.7927569974131,7761,301,3,134,GALAXY,22.58939,21.31602,20.52116,19.74134,19.53689
SDSSJ012437.96+335607.0,1237666214078579729,21.1581787404152,33.9352894304702,4829,301,2,168,GALAXY,24.47002,22.47241,20.7445,19.76362,19.33033
2MASSJ01201883+3308217,1237666215151927337,20.0784175240193,33.139430195766,4829,301,4,162,GALAXY,23.78585,20.49743,18.83775,18.22675,17.92567
2MASSJ01213714+3349310,1237678807456940245,20.4048036731763,33.8253517770007,7761,301,3,128,GALAXY,20.67654,18.88441,17.65164,17.0677,16.57709
SDSSJ012119.96+324413.2,1237680316596289996,20.3331916045917,32.7370092539033,8112,301,6,55,STAR,26.60343,21.93886,21.46241,21.61906,22.01089
WHLJ012016.2+332044,1237666215151993463,20.0676835728683,33.3455955663458,4829,301,4,163,GALAXY,22.8458,20.8673,19.10984,18.48071,18.13575
2MASSJ01201621+3320443,1237666215151993463,20.0676835728683,33.3455955663458,4829,301,4,163,GALAXY,22.8458,20.8673,19.10984,18.48071,18.13575
SDSSJ012229.12+335538.6,1237666214615450356,20.6213274708654,33.9274060817471,4829,301,3,168,GALAXY,25.61347,22.25093,20.30058,19.62031,19.26714
RMJ012016.2+332044.1,1237666215151993463,20.0676835728683,33.3455955663458,4829,301,4,163,GALAXY,22.8458,20.8673,19.10984,18.48071,18.13575
SDSSJ012202.17+335310.6,1237678807456940800,20.5090850420842,33.8863097432218,7761,301,3,128,GALAXY,25.44775,22.60528,21.34604,20.0073,19.43743
SDSSJ012246.29+335655.3,1237666214615450510,20.6928828073505,33.9487089482808,4829,301,3,168,GALAXY,22.69761,21.33694,19.67374,18.96966,18.64109
SDSSJ012030.12+325850.4,1237666215151862166,20.1255521628771,32.9807034228726,4829,301,4,161,STAR,20.77093,19.82704,19.47871,19.31812,19.28702
SDSSJ012459.18+335507.7,1237666214078579229,21.2466085702056,33.9188059363728,4829,301,2,168,STAR,23.01476,21.89527,21.81507,22.04478,21.68143
SDSSJ012410.58+335757.8,1237678893889355915,21.044119109136,33.9660627907361,7781,301,4,70,GALAXY,21.39102,20.92317,19.72924,18.92136,18.03025
SDSSJ012218.75+335500.0,1237678807457005820,20.5781631753443,33.9166894074392,7761,301,3,129,GALAXY,24.89187,21.88357,20.17323,19.58083,19.30466
SDSSJ012015.28+331014.1,1237666215151928207,20.0636677184931,33.1705948615636,4829,301,4,162,GALAXY,23.7938,22.48808,21.03072,19.94314,19.50888
SDSSJ012701.82+330647.7,1237678892815942552,21.757609341329,33.1132530239053,7781,301,2,75,GALAXY,23.60322,22.33716,20.58877,19.63398,19.15409
SDSSJ012453.77+335538.2,1237666214078579234,21.2240443955516,33.9272825997929,4829,301,2,168,GALAXY,24.3728,21.23943,19.3506,18.61769,18.17443
SDSSJ012235.04+335620.0,1237666214615450420,20.6459937920219,33.9389004854927,4829,301,3,168,GALAXY,25.64158,22.13395,20.44433,19.71719,19.14661
SDSSJ012037.34+333537.3,1237666215152124709,20.1556067341783,33.59371059416,4829,301,4,165,GALAXY,25.11557,22.00719,20.82261,19.83669,19.43028
2MASSJ01205494+3249289,1237678892278546536,20.2289280259428,32.8247125009139,7781,301,1,67,STAR,18.24306,17.26433,17.03753,16.97281,16.95004
SDSSJ012653.24+330014.0,1237678892815942513,21.7218444992535,33.0039098124675,7781,301,2,75,STAR,23.19372,21.88116,21.86629,21.83611,21.8199
SDSSJ012336.95+335848.0,1237678893889291403,20.9039905737685,33.9800152113297,7781,301,4,69,GALAXY,25.63295,22.89808,21.26954,20.14823,19.75783
SDSSJ012043.54+333845.3,1237666215152124908,20.1814519998349,33.6459279080384,4829,301,4,165,GALAXY,24.4184,22.29086,20.83926,20.00891,19.28722
SDSSJ012055.02+324846.3,1237678892278546881,20.2292428954565,32.812886520894,7781,301,1,67,STAR,20.91264,20.43904,20.37497,20.31203,20.05934
SDSSJ012619.92+324729.5,1237666213541249617,21.5830074653304,32.7915359865867,4829,301,1,161,GALAXY,22.83494,21.90874,20.90919,20.02548,19.76383
2MASSJ01264769+3334354,1237666213541577141,21.6986909519661,33.5764637668868,4829,301,1,166,GALAXY,22.39572,20.10945,18.50159,17.86656,17.44876
SDSSJ012653.50+325839.0,1237678806383723083,21.7229515738945,32.9775084715735,7761,301,1,136,GALAXY,22.64111,21.91398,20.61507,19.51542,19.01808
SDSSJ012340.69+323130.7,1237666214077924193,20.9195677314212,32.5251995618171,4829,301,2,158,GALAXY,21.98606,21.48691,20.43661,19.48055,18.92892
SDSSJ012617.25+324626.2,1237666213541249587,21.5719066141062,32.7739634453379,4829,301,1,161,GALAXY,22.67532,21.62946,20.30742,19.52698,18.9304
2MASXJ01254842+3240414,1237666213541183844,21.4517600698158,32.678005929935,4829,301,1,160,GALAXY,21.36623,18.82012,17.21326,16.61145,16.23163
SDSSJ012606.39+334656.5,1237678807457333990,21.5266394708866,33.7823771581349,7761,301,3,134,GALAXY,23.26629,21.59685,19.89309,18.73853,18.30466
WHLJ012548.4+324041,1237666213541183844,21.4517600698158,32.678005929935,4829,301,1,160,GALAXY,21.36623,18.82012,17.21326,16.61145,16.23163
SDSSJ012710.05+331512.8,1237678806920593894,21.7919131152511,33.2535837983057,7761,301,2,136,STAR,21.43234,21.14122,21.0698,20.97437,21.24
SDSSJ012309.78+335853.1,1237666214615450158,20.7907792911048,33.9814252404406,4829,301,3,168,STAR,22.07973,21.9322,22.84734,22.52584,20.94705
SDSSJ012047.86+325005.0,1237678892278546667,20.1994655024432,32.8347232082103,7781,301,1,67,STAR,20.10667,18.54063,17.95156,17.74567,17.62903
SDSSJ012209.31+335509.3,1237678807456940377,20.5388004404384,33.9192635415211,7761,301,3,128,GALAXY,24.01365,21.98126,19.7646,19.14626,18.63589
CGCG521-011,1237666214615449681,20.7027417485868,33.9685550567814,4829,301,3,168,GALAXY,16.86568,15.37256,14.55663,14.12462,13.74751
SDSSJ012447.95+335704.6,1237666214078579810,21.1998229965242,33.9512987509833,4829,301,2,168,GALAXY,24.3745,22.15838,20.36112,19.36769,18.7965
2MASSJ01265216+3257101,1237678806383722549,21.7173756031418,32.9528784453143,7761,301,1,136,GALAXY,21.43984,19.2407,17.79879,17.08897,16.60742
WHLJ012652.2+325710,1237678806383722549,21.7173756031418,32.9528784453143,7761,301,1,136,GALAXY,21.43984,19.2407,17.79879,17.08897,16.60742
SDSSJ012010.41+330924.0,1237666215151928606,20.0433959243745,33.1566885454021,4829,301,4,162,GALAXY,25.37605,22.37058,20.79266,19.43147,18.87225
SDSSJ012149.49+335309.5,1237678807456940699,20.4562367503396,33.8859900882605,7761,301,3,128,STAR,23.26364,20.50511,20.10571,20.00945,19.91782
WHLJ012233.8+335725,1237666214615450247,20.6407956283335,33.9569899863307,4829,301,3,168,GALAXY,23.32926,20.31446,18.72562,18.14341,17.90635
RMJ012233.8+335725.2,1237666214615450247,20.6407956283335,33.9569899863307,4829,301,3,168,GALAXY,23.32926,20.31446,18.72562,18.14341,17.90635
2MASSJ01265946+3300190,1237678892815942053,21.747735486997,33.0053637182816,7781,301,2,75,GALAXY,21.14264,19.36006,17.98798,17.43732,17.02337
SDSSJ012023.03+325846.7,1237666215151862148,20.0959889448945,32.979655267009,4829,301,4,161,GALAXY,23.33354,21.58167,19.71814,19.03556,18.48563
SDSSJ012222.96+335649.0,1237678807457006242,20.5956742224963,33.9469511158688,7761,301,3,129,GALAXY,25.3595,22.12415,20.36699,19.64579,19.36424
SDSSJ012419.37+323138.4,1237666214077989488,21.0807308508057,32.5273442211151,4829,301,2,159,STAR,21.64738,21.0101,20.69155,20.51708,20.18495
SDSSJ012204.55+323535.5,1237666214614860112,20.518943099856,32.5931658604171,4829,301,3,159,STAR,20.3857,18.91294,18.29613,18.08834,17.95042
SDSSJ012058.95+334439.5,1237666215152189560,20.2456611019023,33.7443160223509,4829,301,4,166,GALAXY,25.0394,20.89054,19.19472,18.47471,18.17269
SDSSJ012230.70+335731.2,1237666214615450209,20.6279158421215,33.9586944951346,4829,301,3,168,GALAXY,22.40005,20.31403,18.40556,17.66459,17.39104
WHLJ012230.7+335731,1237666214615450209,20.6279158421215,33.9586944951346,4829,301,3,168,GALAXY,22.40005,20.31403,18.40556,17.66459,17.39104
SDSSJ012008.17+332121.2,1237666215151993339,20.0340640308522,33.3559108496109,4829,301,4,163,GALAXY,23.15426,21.22213,19.37396,18.69626,18.29723
SDSSJ012423.42+323139.7,1237666214077989194,21.0975989260532,32.527678139455,4829,301,2,159,STAR,21.89133,20.30061,19.71489,19.5407,19.38721
SDSSJ012446.49+335749.1,1237666214078579851,21.1937368477533,33.9636533745003,4829,301,2,168,GALAXY,25.50241,21.33094,19.58069,18.76943,18.34753
IC1669,1237666215151927618,20.028414893061,33.184594759308,4829,301,4,162,GALAXY,17.27188,15.77145,15.05443,14.66034,14.41243
2MASXJ01202417+3333572,1237666215152124205,20.1007533399011,33.5658343926416,4829,301,4,165,GALAXY,21.2845,18.9207,17.52024,16.97584,16.62392
WHLJ012014.4+332839,1237666215152058942,20.0599538943384,33.4773811632646,4829,301,4,164,GALAXY,21.95421,20.0301,18.25383,17.57122,17.22645
RMJ012014.4+332838.6,1237666215152058942,20.0599538943384,33.4773811632646,4829,301,4,164,GALAXY,21.95421,20.0301,18.25383,17.57122,17.22645
2MASSJ01213872+3238172,1237666214614859935,20.4113373204106,32.6380612049914,4829,301,3,159,STAR,18.35262,17.34685,16.97812,16.85193,16.80485
SDSSJ012134.84+323849.3,1237666214614859948,20.3951718924713,32.6469894271368,4829,301,3,159,STAR,19.20285,18.35112,17.96455,17.81882,17.76035
SDSSJ012012.81+332814.2,1237666215152059393,20.0533828395041,33.4706194398965,4829,301,4,164,GALAXY,23.11684,20.58505,18.55119,17.75476,17.50454
SDSSJ012710.97+330541.8,1237678892815942656,21.7957472123804,33.0949650945687,7781,301,2,75,GALAXY,23.90324,21.21137,20.34887,19.55416,19.25252
SDSSJ012119.84+335001.8,1237678807456875501,20.3327027856814,33.8338413325166,7761,301,3,127,GALAXY,24.05718,22.70251,20.62394,19.61982,18.99582
SDSSJ012709.92+332647.2,1237666213541512271,21.7913554453925,33.446456528591,4829,301,1,165,GALAXY,25.03825,22.92162,21.58646,20.1811,19.8449
SDSSJ012248.53+335927.0,1237666214615450675,20.7022148964712,33.9908438107209,4829,301,3,168,GALAXY,23.91186,22.19137,20.40197,19.49122,19.00361
SDSSJ012003.69+331115.2,1237666215151928256,20.0154032634397,33.1875702147467,4829,301,4,162,GALAXY,22.48335,20.96089,19.18986,18.53305,18.25763
2MASSJ01251015+3234009,1237680316596617536,21.2923253046715,32.56692753822,8112,301,6,60,GALAXY,21.48692,19.63422,18.10849,17.53529,17.13002
SDSSJ012004.06+330852.0,1237666215151927554,20.0169728040363,33.1478027340321,4829,301,4,162,STAR,20.59961,19.12343,18.55273,18.33719,18.26929
UGC00862,1237666215152058589,20.0544388747006,33.5063344179486,4829,301,4,164,GALAXY,16.07215,14.3674,13.61109,13.20143,12.93167
KUG0121+337A,1237678893889356163,21.0255371707972,34.0126744187881,7781,301,4,70,GALAXY,17.70496,16.84615,16.48475,16.43348,16.30444
SDSSJ012534.96+323631.2,1237666213541118786,21.3956996133167,32.6086824720635,4829,301,1,159,STAR,23.77858,21.47346,21.27347,21.06478,20.79577
2MASSJ01200461+3307229,1237666215151927323,20.0192632814606,33.1230720566476,4829,301,4,162,STAR,17.62747,16.66149,16.34169,16.2025,16.17331
SDSSJ012226.72+335833.0,1237666214615450592,20.6113527532463,33.9758468464753,4829,301,3,168,GALAXY,24.36912,22.48223,20.69909,19.93501,19.45993
SDSSJ012241.95+335934.2,1237666214615450023,20.6748292607268,33.9928574435687,4829,301,3,168,GALAXY,24.74797,21.46605,19.84455,19.06095,18.55197
SDSSJ012147.99+323600.7,1237666214614860321,20.4500026237917,32.6002182904873,4829,301,3,159,STAR,22.32738,20.65522,20.53377,20.43232,20.46896
2MASXiJ0120213+325601,1237666215151861773,20.0892409315142,32.9338039320362,4829,301,4,161,STAR,24.81429,21.5438,19.95934,18.40733,17.77171
SDSSJ012025.49+325410.7,1237666215151796839,20.106239605091,32.9030431336155,4829,301,4,160,STAR,22.63324,20.77875,20.15918,19.91229,19.9584
SDSSJ012713.09+330432.2,1237678892815941833,21.8045679157755,33.0756275908721,7781,301,2,75,GALAXY,22.87719,21.21592,20.19048,19.46012,19.21203
SDSSJ012618.47+324341.9,1237666213541183874,21.5769987650897,32.7283298593889,4829,301,1,160,GALAXY,24.40808,21.81543,20.29023,19.46318,18.90284
SDSSJ012619.94+334659.3,1237678807457333626,21.5830956391013,33.783145594596,7761,301,3,134,GALAXY,23.55288,22.63636,20.98346,19.85591,19.46525
SDSSJ012045.16+324712.9,1237678892278547047,20.1881701082103,32.786958850657,7781,301,1,67,GALAXY,24.94485,22.42498,20.58921,19.4333,19.03329
SDSSJ012654.43+325335.5,1237678806383723376,21.7268189380955,32.8932183366523,7761,301,1,136,GALAXY,25.0735,23.43687,21.22234,20.22767,19.71405
2MASSJ01242728+3230128,1237666214077923522,21.1136763692298,32.5035537640404,4829,301,2,158,STAR,18.94429,17.02848,16.24358,15.96077,15.79864
SDSSJ012413.07+340105.8,1237678893889356747,21.0544978540725,34.0182888842273,7781,301,4,70,GALAXY,26.30393,21.60485,19.81253,18.86578,18.62855
SDSSJ012516.35+323337.9,1237680316596617757,21.3181503031552,32.560547344087,8112,301,6,60,GALAXY,22.07426,22.19059,20.19368,19.2573,18.70185
SDSSJ012001.47+332349.4,1237666215152059099,20.0061561014477,33.3970626149803,4829,301,4,164,GALAXY,23.78968,22.5595,20.65413,19.67439,19.21599
SDSSJ012232.88+323108.2,1237680312310563030,20.6370383609204,32.5189475755882,8111,301,6,196,STAR,23.23645,21.14319,20.79233,20.91434,22.59248
SDSSJ012614.46+334847.1,1237678807457334054,21.5602509911293,33.8130839486475,7761,301,3,134,GALAXY,22.16234,22.00791,20.50129,19.52715,19.07384
SDSSJ012137.50+323636.9,1237666214614859831,20.4062365404527,32.6101869632367,4829,301,3,159,STAR,20.49504,19.56429,19.23305,19.11779,19.12737
SDSSJ012232.02+323104.4,1237680312310563029,20.633547834536,32.5178693781817,8111,301,6,196,STAR,18.93511,17.91237,17.51828,17.36473,17.28696
2MASSJ01223268+3231013,1237680312310563032,20.6361919724912,32.5170547957204,8111,301,6,196,STAR,23.40293,20.23857,18.63692,17.53628,16.93213
SDSSJ012644.50+334131.5,1237666213541642997,21.6854472901958,33.6920998375683,4829,301,1,167,GALAXY,24.60895,22.4302,20.90803,19.97885,19.53483
UGC00901,1237666214614859817,20.4054959590376,32.6060443280196,4829,301,3,159,GALAXY,16.76208,14.79259,13.93204,13.51719,13.15783
2MASSJ01222381+3231270,1237666214614794409,20.5991820942709,32.5241414598011,4829,301,3,158,STAR,17.39967,16.42036,16.01151,15.85737,15.78328
SDSSJ011957.96+332112.2,1237678892815287302,19.9915024942918,33.3534192762328,7781,301,2,65,GALAXY,22.78958,22.77683,21.1358,20.05818,19.52164
SDSSJ011956.32+331453.2,1237666215151993593,19.9847026289414,33.248129187201,4829,301,4,163,GALAXY,24.91151,22.34306,21.02418,20.07165,19.9982
SDSSJ012105.29+324138.5,1237680316596224626,20.2720705880533,32.6940383137167,8112,301,6,54,GALAXY,25.84468,21.81057,20.43231,19.50485,19.00026
2MASSJ01230974+3229008,1237680312310628404,20.790655284671,32.4835165257894,8111,301,6,197,STAR,17.50332,15.89464,15.23239,14.97409,14.86247
SDSSJ012255.80+322927.4,1237680312310563269,20.7326283162037,32.4909037587469,8111,301,6,196,STAR,21.53698,20.50002,19.96615,19.75311,19.51413
SDSSJ012225.08+335942.9,1237678893889224946,20.6045154329529,33.9952703403044,7781,301,4,68,GALAXY,21.58375,21.38356,19.14757,18.31643,17.79945
2MASXJ01215718+3233333,1237666214614794741,20.4882324949365,32.5593447722202,4829,301,3,158,GALAXY,21.03432,19.08225,17.80561,17.25422,16.78664
SDSSJ012225.73+335948.2,1237678893889224947,20.6072192610256,33.996720949086,7781,301,4,68,GALAXY,25.3438,21.99394,20.71549,19.52913,18.97498
SDSSJ012128.42+323714.4,1237680312310432471,20.3684298545153,32.6206894950239,8111,301,6,194,GALAXY,27.43106,21.00521,19.14084,18.48858,18.01537
SDSSJ012158.31+335725.2,1237678807456940745,20.4929914998333,33.9570293036116,7761,301,3,128,GALAXY,25.80166,21.62099,19.67339,18.94988,18.45649
SDSSJ012055.35+334740.7,1237666215152190620,20.2306314296488,33.7946675530413,4829,301,4,166,GALAXY,24.50492,21.90866,20.03692,19.18501,18.6094
2MASXJ01211478+3351370,1237666215152255444,20.3114940012035,33.8603729046717,4829,301,4,167,GALAXY,20.90062,18.82164,17.62119,17.00106,16.54619
SDSSJ012003.49+330155.8,1237666215151862886,20.014577369503,33.0321672615274,4829,301,4,161,GALAXY,23.15162,21.63871,19.99132,19.19368,18.80275
2MASSJ01244200+3229560,1237680312310759525,21.1750051838208,32.4988317697818,8111,301,6,199,STAR,18.05895,16.58191,16.01388,15.80724,15.72509
SDSSJ012029.93+324942.8,1237666215151797062,20.1247180934816,32.8285672464016,4829,301,4,160,GALAXY,22.83264,23.28508,21.47074,20.18718,19.79816
2MASSJ01261936+3349088,1237678807457334089,21.5807638176168,33.8191678185918,7761,301,3,134,GALAXY,22.11766,21.47851,19.75389,18.93582,18.49697
SDSSJ012309.58+340220.7,1237666214615450086,20.7893401390936,34.0387365396738,4829,301,3,168,STAR,20.79085,19.2936,18.71541,18.53196,18.47114
SDSSJ012650.84+324949.4,1237678806383723121,21.7118465939904,32.8304235323707,7761,301,1,136,GALAXY,21.00853,19.98808,18.41681,17.82358,17.5031
WHLJ012650.8+324949,1237678806383723121,21.7118465939904,32.8304235323707,7761,301,1,136,GALAXY,21.00853,19.98808,18.41681,17.82358,17.5031
2MASSJ01230244+3228330,1237680312310628367,20.7601958927245,32.4757874665541,8111,301,6,197,STAR,18.08372,16.63352,16.08429,15.88157,15.79683
SDSSJ011954.74+330854.3,1237666215151928093,19.9781070009577,33.1484208981967,4829,301,4,162,GALAXY,22.02612,21.41174,19.98763,19.1882,19.07585
WHLJ012701.0+333748,1237666213541577319,21.7540968760333,33.6300940128167,4829,301,1,166,GALAXY,20.67087,19.51748,18.28342,17.79585,17.38529
RMJ012701.0+333748.3,1237666213541577319,21.7540968760333,33.6300940128167,4829,301,1,166,GALAXY,20.67087,19.51748,18.28342,17.79585,17.38529
SDSSJ012719.45+330259.9,1237678892816007749,21.8310857750511,33.0499850805132,7781,301,2,76,GALAXY,22.53154,21.28917,20.31513,19.51111,19.09973
SDSSJ012003.83+330025.8,1237666215151862192,20.0160295080956,33.007197487552,4829,301,4,161,STAR,20.05227,18.76166,18.20936,17.96627,17.87041
2MASSJ01221938+3359584,1237678893889225074,20.5807946730745,33.9995826197987,7781,301,4,68,GALAXY,21.50578,19.55666,17.96129,17.38596,16.97176
SDSSJ012228.22+323008.2,1237666214614794582,20.6175997917444,32.5022825056705,4829,301,3,158,STAR,19.56669,18.70903,18.3756,18.26104,18.2208
2MASSJ01241367+3402300,1237678893889356264,21.0569106957387,34.0416737367513,7781,301,4,70,GALAXY,24.04717,20.5405,18.93377,18.24676,17.85504
SDSSJ012135.33+323528.2,1237666214614860238,20.3972543931426,32.5911924888231,4829,301,3,159,STAR,23.79959,21.22022,19.96023,19.46689,19.08899
2MASSJ01205602+3242079,1237680316596224222,20.2334378751458,32.7022085191923,8112,301,6,54,STAR,18.68278,17.69175,17.36296,17.22964,17.0833
WHLJ012015.8+325355,1237666215151796744,20.0659940739962,32.8986260789044,4829,301,4,160,GALAXY,22.42929,20.18966,18.5564,17.88853,17.47917
2MASSJ01201585+3253548,1237666215151796744,20.0659940739962,32.8986260789044,4829,301,4,160,GALAXY,22.42929,20.18966,18.5564,17.88853,17.47917
SDSSJ012728.86+331407.8,1237678806920659470,21.8702948930918,33.2355089071791,7761,301,2,137,STAR,23.22995,20.69741,20.15419,19.88785,20.11141
2MASSJ01195356+3308109,1237666215151927534,19.9729742976389,33.1362335435499,4829,301,4,162,STAR,21.81102,19.16454,18.18755,17.80915,17.67838
SDSSJ012512.71+335912.6,1237666214078579971,21.3029755231367,33.9868544369163,4829,301,2,168,GALAXY,24.46356,22.18298,20.48627,19.46345,18.88825
2MASSJ01252168+3358210,1237666214078579144,21.3405894297762,33.9725612840367,4829,301,2,168,GALAXY,23.81139,20.20501,18.6022,17.98023,17.62882
SDSSJ012208.96+323117.1,1237666214614794593,20.5373625470361,32.5213897621522,4829,301,3,158,STAR,21.29925,20.01301,19.31172,19.05255,18.88331
2MASXJ01260991+3351513,1237678807457333679,21.5413243360129,33.8642543994383,7761,301,3,134,GALAXY,21.31386,18.97314,17.54652,16.97017,16.59255
SDSSJ012616.81+335035.7,1237678807457334059,21.5700721456262,33.8432516611361,7761,301,3,134,GALAXY,20.88538,21.47739,19.71286,18.50774,17.89037
WHLJ012616.8+335036,1237678807457334059,21.5700721456262,33.8432516611361,7761,301,3,134,GALAXY,20.88538,21.47739,19.71286,18.50774,17.89037
SDSSJ012717.99+333051.5,1237678893352812665,21.8249829146254,33.5143298999059,7781,301,3,75,GALAXY,23.89601,22.29648,20.8339,19.46498,18.79294
SDSSJ012204.04+323141.1,1237666214614794601,20.5168606781542,32.528100879461,4829,301,3,158,STAR,22.24239,21.73716,21.58479,21.37974,21.37992
SDSSJ011949.76+331616.3,1237678892815287259,19.9573660955926,33.271224954146,7781,301,2,65,GALAXY,24.40703,23.80143,21.64513,20.40903,19.77241
SDSSJ012455.54+322956.0,1237680312310759730,21.2314574982308,32.4988013523334,8111,301,6,199,STAR,19.74198,18.80142,18.47794,18.35148,18.30037
RMJ012528.9+335749.5,1237666214078579136,21.3702771847465,33.9637412457174,4829,301,2,168,GALAXY,25.13065,21.58415,19.82796,18.86248,18.37858
WHLJ012528.9+335749,1237666214078579136,21.3702771847465,33.9637412457174,4829,301,2,168,GALAXY,25.13065,21.58415,19.82796,18.86248,18.37858
SDSSJ012108.43+323909.8,1237680316596224273,20.2852058257008,32.6527458650661,8112,301,6,54,STAR,20.12131,18.94029,18.60453,18.44449,18.35643
2MASSJ01214086+3234102,1237666214614794639,20.4202617073823,32.5694802876357,4829,301,3,158,GALAXY,19.15909,17.32042,16.42331,15.97758,15.64607
SDSSJ012043.07+334627.1,1237666215152190518,20.1794825369454,33.7742199268674,4829,301,4,166,GALAXY,25.84039,22.41181,20.68137,19.72177,19.30082
2MASSJ01201475+3253271,1237666215151796407,20.0614760819437,32.8908920268423,4829,301,4,160,STAR,17.0753,15.74828,15.19159,14.95639,14.843
2MASSJ01251626+3231277,1237680316596617471,21.3177329082791,32.5243392778956,8112,301,6,60,STAR,20.05036,18.29265,17.70963,17.50542,17.44856
SDSSJ011949.31+331917.3,1237678892815286873,19.9554791602247,33.3214925847577,7781,301,2,65,GALAXY,23.72627,24.07564,21.31425,20.11067,19.61354
SDSSJ012653.07+324848.1,1237678806383722915,21.721143522113,32.8133918821496,7761,301,1,136,GALAXY,22.57205,20.70438,18.85715,18.25329,17.86657
2MASSJ01240778+3227172,1237666214077923426,21.0324458605924,32.4547908812852,4829,301,2,158,STAR,18.74597,17.13857,16.44357,16.16976,16.02351
2MASSJ01242155+3227427,1237666214077923443,21.0898054409935,32.4618678321896,4829,301,2,158,STAR,16.22289,14.95,14.80172,14.76916,14.79493
SDSSJ012006.87+325625.3,1237666215151862532,20.0286605320094,32.9403868556063,4829,301,4,161,GALAXY,23.79316,22.28683,20.62596,19.75675,19.28525
SDSSJ011959.73+333045.3,1237678806919938316,19.998877319978,33.5125850504188,7761,301,2,126,STAR,26.60959,20.10269,19.5476,19.45841,19.31194
SDSSJ012647.81+334354.8,1237666213541642562,21.6992126070263,33.7318969344998,4829,301,1,167,STAR,20.91912,20.11673,19.96367,19.85219,19.75516
SDSSJ012009.72+325504.0,1237666215151796666,20.040543864026,32.9178457718519,4829,301,4,160,STAR,21.56123,20.14628,19.54963,19.25224,19.04213
SDSSJ012533.51+335743.1,1237678893889487857,21.389634238813,33.9619869993825,7781,301,4,72,GALAXY,22.79763,22.97803,21.09446,20.03138,20.03113
SDSSJ012720.49+330025.0,1237678892816007793,21.8354179831653,33.0069418456257,7781,301,2,76,GALAXY,25.97564,22.31122,20.54804,19.4246,18.90785
2MASSJ01195588+3302018,1237666215151862004,19.9829638668765,33.0338135237064,4829,301,4,161,GALAXY,26.32229,19.50301,17.8949,17.26432,16.91515
GALEXJ012706.39+325248.0,1237678806383722761,21.7765967094616,32.8799992338144,7761,301,1,136,STAR,19.23848,18.64915,18.65937,18.81081,18.61708
SDSSJ012728.38+330537.0,1237678892816007840,21.8682787293271,33.0936152796349,7781,301,2,76,GALAXY,24.43475,22.32924,20.59065,19.34105,18.83608
SDSSJ012246.34+340259.0,1237666214615450090,20.6930879218464,34.0497418382348,4829,301,3,168,STAR,20.18064,19.31697,18.91947,18.77295,18.68772
SDSSJ012255.40+340323.4,1237666214615450300,20.7308581274622,34.0565097972634,4829,301,3,168,GALAXY,23.58274,21.95908,20.59618,19.38415,18.89832
2MASSJ01215173+3232010,1237666214614794732,20.4655889652453,32.5336643870073,4829,301,3,158,STAR,23.54677,20.62327,19.03379,17.9303,17.27247
2MASSJ01270631+3338379,1237666213541642280,21.7763251139979,33.6439134472621,4829,301,1,167,GALAXY,24.42025,20.29471,18.50239,17.86754,17.50693
SDSSJ012056.87+335038.0,1237666215152255610,20.2369924544424,33.8438885262428,4829,301,4,167,GALAXY,24.63786,22.73039,21.06614,19.78659,19.34651
SDSSJ012505.89+322949.4,1237680312310760277,21.2745749309281,32.4970573608621,8111,301,6,199,GALAXY,23.11877,23.07098,20.84342,19.7119,19.52389
2MASSJ01262370+3350308,1237678807457333705,21.5988689728131,33.8420121664289,7761,301,3,134,GALAXY,21.95727,19.57268,18.11938,17.53943,17.19905
SDSSJ012042.49+324327.6,1237680316596224035,20.177071519402,32.7243236351538,8112,301,6,54,STAR,20.53025,19.44005,19.03618,18.87068,18.92665
2MASSJ01212103+3235571,1237680312310432423,20.3376580491312,32.5992008982153,8111,301,6,194,GALAXY,21.44587,20.49682,18.99038,18.22953,17.71586
WHLJ012121.0+323557,1237680312310432423,20.3376580491312,32.5992008982153,8111,301,6,194,GALAXY,21.44587,20.49682,18.99038,18.22953,17.71586
SDSSJ012501.90+322926.3,1237680312310759755,21.2579595271299,32.4905398115984,8111,301,6,199,STAR,20.10369,19.64493,19.78331,19.8964,19.79657
SDSSJ012723.49+333033.1,1237678893352813401,21.8478843211788,33.5092093617398,7781,301,3,75,GALAXY,23.22048,21.91538,20.19674,19.28247,18.65888
SDSSJ012532.65+323219.4,1237666213541118017,21.3860765258244,32.5387317048864,4829,301,1,159,GALAXY,23.53294,22.60018,21.17215,20.3387,19.84831
SDSSJ011946.27+331016.3,1237678806383067786,19.9427919587505,33.17121154471,7761,301,1,126,STAR,24.45832,21.16612,20.82788,20.63842,20.5532
2MASXJ01204408+3348062,1237666215152189969,20.183752501731,33.8017520930154,4829,301,4,166,GALAXY,19.30202,17.41679,16.49582,16.04417,15.70154
2MFGC01042,1237666214615450070,20.621599924411,34.0400148159639,4829,301,3,168,GALAXY,17.73596,16.32991,15.62074,15.22157,14.94078
SDSSJ012721.82+325850.2,1237678892816007205,21.8409447081725,32.9806189755676,7781,301,2,76,STAR,23.87811,20.46017,19.72419,19.45271,19.41676
