objID,ra,dec,psfMag_u0,psfMag_g0,psfMag_r0,psfMag_i0,psfMag_z0,fiberMag_u0,fiberMag_g0,fiberMag_r0,fiberMag_i0,fiberMag_z0,fiber2Mag_u0,fiber2Mag_g0,fiber2Mag_r0,fiber2Mag_i0,fiber2Mag_z0,petroMag_u0,petroMag_g0,petroMag_r0,petroMag_i0,petroMag_z0,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,q_u,q_g,q_r,q_i,q_z,u_u,u_g,u_r,u_i,u_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVMag_u0,deVMag_g0,deVMag_r0,deVMag_i0,deVMag_z0,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expMag_u0,expMag_g0,expMag_r0,expMag_i0,expMag_z0,cModelMag_u0,cModelMag_g0,cModelMag_r0,cModelMag_i0,cModelMag_z0,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,dered_u,dered_g,dered_r,dered_i,dered_z,PhotoZ
1237661060111204570,50.1554009737714,41.8632493350802,23.85361,22.18855,20.88602,19.66095,22.59451,22.61733,21.32523,20.08919,18.69776,19.21652,23.25689,22.09403,20.85355,19.49629,19.89446,19.57252,17.84106,16.05135,14.10684,27.67582,2.970062,2.969826,43.77396,33.18231,2.970326,29.87691,8.771819,11.1079,13.22135,-9999,31.12602,36.80619,23.52338,26.81367,-9999,0.4096656,0.3714162,0.2026113,0.05292895,0.162959,2.182501E-05,-0.01691186,0.008562016,0.003182206,3.846949E-06,-9999,-0.0802545,0.2213631,0.01590417,-9999,-9999,-0.3911065,0.3279021,0.1946821,-9999,-9999,256.4323,1016.517,1215.548,-9999,-9999,1.563945,2.234763,2.309192,-9999,0.142561,0.02273308,0.002547554,-0.1649017,-0.1649766,0.06292751,0.115876,-0.006388335,1.487203E-05,-0.1090392,2.845177,2.121072,1.500777,0.7655973,1.556632,2.07964,2.095508,2.201189,2.191408,2.212833,29.66286,29.66398,29.67698,29.66515,0.03368028,0.1691775,0.682997,0.9485886,0.9948614,0.6606056,22.09208,17.51168,15.75656,13.99957,22.59426,58.79288,15.31879,15.88221,15.37996,0.033078,0.2392659,0.4951286,0.6461369,0.8775704,0.6611347,19.16341,17.73466,15.96043,14.05054,22.59426,19.16341,17.71551,15.96043,14.05054,22.59426,4.661062E-05,16.11162,74.51001,396.6012,0.0001579032,0,0.0780828,0,0,0,21.70387,17.62438,15.96043,14.19417,24.8212,-9999
1237661060648075323,50.461690007357,42.2375665265794,22.81172,21.2561,20.55354,20.13275,19.9055,23.02006,21.08684,20.39183,19.97503,19.89657,23.287,21.74912,21.05781,20.64247,20.46675,14.00252,14.33947,14.31439,14.06403,12.13846,2.970002,18.65865,14.49112,14.26654,43.77174,10.01488,9.89338,9.761974,9.80839,9.975554,10.88167,11.56423,12.36784,13.41732,10.89155,-0.6753523,-0.6153201,-0.6053711,-0.5504544,-0.6173407,0.008117653,-0.005174451,-0.003159328,-0.002932227,-0.009463961,-0.4592963,0.05218061,-0.1283188,0.1037029,0.05181652,-0.2838208,0.2007869,-0.0223117,-0.09690682,0.1636273,214.9739,4.826043,1.576291,1.628746,2.305753,0.1695191,2.623783,2.168185,2.198711,2.22788,-0.0334042,-0.1317458,-0.02232797,-0.1726471,-0.1454772,0.03830393,0.0491791,-0.0334077,6.9841E-05,0.009336154,2.243127,1.992553,1.172551,0.8174029,1.42561,2.124245,2.118444,2.496165,2.150101,2.266198,29.6552,29.67081,29.67216,29.66932,29.67363,0.3426255,0.4128135,0.3901361,0.5015798,0.3194417,17.81252,16.70992,16.21557,15.69375,15.70799,18.63776,18.68595,19.78398,19.34465,15.88109,0.19998,0.1999801,0.1999255,0.3499937,0.2488235,17.46468,16.52706,15.98708,15.42575,15.54729,17.46468,16.52706,15.98708,15.42575,15.54729,10.85855,50.40664,102.7146,155.2935,159.0694,0,0,0,0,0,17.39809,16.47417,15.98708,15.60977,15.36864,0.063158
1237661055818334601,49.3408292062182,42.2086066452321,23.98895,21.38011,20.70674,20.12903,22.55806,21.60126,20.71297,20.27805,19.52066,19.79937,22.38718,21.51601,20.98882,20.26292,20.41217,29.28749,15.95503,15.84877,14.98071,28.31752,2.969958,43.77002,26.98924,25.7509,2.969865,-9999,9.982874,10.65239,11.8949,-9999,-9999,16.11544,22.31983,24.60944,-9999,-0.7554019,-0.3075165,-0.1392811,-0.01001086,-0.8091361,0.004038752,-0.01218875,0.00391721,-0.002527962,-0.0003056872,-9999,-0.4157903,-0.3437931,-9999,0.001649675,-9999,0.1085012,0.09433025,-9999,-0.8286999,-9999,496.5424,487.3018,-9999,1.115795,-9999,0.5230349,0.4115328,-9999,1.713752,0.1290737,-0.06391228,-0.06611468,-0.04664513,-0.1781404,0.1337405,0.06764736,-0.002578011,0.1723343,-0.0584926,2.561113,2.211213,1.673431,1.277432,1.559405,2.080911,2.09657,2.130867,2.310746,2.240782,0.03661763,29.67144,29.66508,29.66503,0.04264357,0.1112719,0.9010684,0.917094,0.9909712,0.1266366,23.98968,15.783,15.63981,14.82475,22.56077,0.03604101,15.88078,15.87985,15.45134,0.04246087,0.1225021,0.497236,0.5905722,0.8838142,0.1202386,23.98968,15.92105,15.80347,14.87895,22.561,23.98968,15.92105,15.80347,14.87895,22.561,4.510678E-05,73.66322,82.91563,175.0531,0.9589784,0,0,0,0,0,26.03519,15.85538,15.80347,15.07887,24.76795,-9999
1237661059574661445,50.6866100151055,41.1176107528057,23.98059,21.62909,20.82729,20.3084,22.57396,21.5929,20.51956,19.92125,19.48096,19.55229,22.47213,21.38984,20.73782,20.25605,20.24632,31.40432,16.90275,16.35192,15.82014,27.67277,2.970146,17.66229,16.79538,18.0384,2.969788,-9999,7.77493,8.032992,8.656986,-9999,-9999,13.84766,15.30548,16.35614,-9999,-0.3519267,-0.02927202,-0.009375636,0.01697924,-0.4912743,-0.000395105,0.004702152,0.02636265,0.02480458,-0.06808992,-9999,0.03883089,0.07983933,0.1039296,-0.4705882,-9999,0.1548238,0.1009137,0.03369957,0.8823529,-9999,595.1456,566.1436,632.2599,17,-9999,2.138004,2.110256,2.138322,0,0.3131035,-0.00389706,0.03832439,-0.2044222,-0.1855826,0.1004278,0.1340802,0.1557941,0.1682866,-0.0942578,2.906197,1.949342,1.695512,1.293914,1.891778,2.06185,2.117725,2.135129,2.365204,2.12762,0.03639791,29.66813,29.67035,29.67171,0.02994337,0.4256682,0.9541159,0.9166123,0.9336688,0.1383109,23.9806,16.17223,15.67583,15.19751,22.58542,0.03654439,10.23276,10.23041,10.23529,0.03617842,0.421768,0.8734645,0.8530182,0.936254,0.295064,23.9806,16.68855,16.21434,15.70361,22.58541,23.9806,16.68855,16.21434,15.70361,22.58541,3.77691E-05,50.54464,93.15347,149.6099,0.09125501,0,0,0,0,0,25.32803,16.70335,16.21432,15.75431,24.60295,-9999
1237661083199537444,50.3689329611386,40.7953108876472,24.41636,24.62209,21.21756,24.10849,22.63869,23.42629,21.4175,20.4932,19.89752,19.5176,23.83084,22.19916,21.20606,20.59419,20.17799,27.22621,26.47171,16.22713,28.82605,27.73235,2.969796,2.969408,43.76296,2.969309,2.969599,-9999,-9999,13.04013,-9999,-9999,-9999,-9999,24.4165,-9999,-9999,-0.5412928,0.3188081,-0.25433,0.3203986,-0.01349929,0.009238663,1.099872E-05,-0.004313154,-1.265205E-05,2.114487E-05,-9999,-9999,-0.4767403,-9999,-9999,-9999,-9999,0.2893316,-9999,-9999,-9999,-9999,1822.669,-9999,-9999,-9999,-9999,1.960682,-9999,-9999,0.1101473,-0.04574545,0.02465639,0.008002758,-0.1297785,-0.1150662,-0.05570041,0.03069886,-0.07077408,0.04637506,2.331599,2.123052,1.96132,1.445844,1.532229,2.109,2.105078,2.09218,2.251751,2.207916,0.02832435,0.03554405,29.66137,0.03599765,0.03282427,0.06143161,0.4656008,0.9437467,0.46003,0.9114096,24.40778,24.62209,16.09506,24.10873,22.63867,0.02192892,0.03576735,22.32775,0.03616065,0.03192588,0.06186773,0.4637042,0.5000002,0.4582662,0.9087901,24.40749,24.62209,15.99131,24.10873,22.63867,24.40778,24.62209,15.99131,24.10873,22.63867,-0.5401158,1.934567E-05,48.353,3.313001E-05,0.0001092107,1,1,0,0,1,28.15267,26.85172,15.99131,22.69725,25.96611,-9999
1237661055281661215,49.5244020175459,41.5813582968019,21.13847,19.59192,18.86134,18.55919,18.27731,20.72276,19.07623,18.30551,17.94949,17.67896,21.4453,19.79781,19.02542,18.66825,18.40061,19.78459,17.07979,16.25653,15.94604,15.71651,2.969584,9.918426,10.10991,9.936567,9.388562,1.645856,4.018596,4.124337,4.00023,3.847917,3.127128,10.49544,11.04976,10.52892,9.957196,-0.06201059,-0.02168547,-0.01325625,-0.03817929,-0.02620715,0.06049808,0.0409661,0.02863364,0.03709231,0.01597094,0.02427118,-0.08878097,-0.06557022,-0.07197108,-0.1071892,0.4256613,0.1600986,0.1222706,0.1450843,0.06704386,26.86271,36.32593,37.85331,34.56487,35.07467,2.225036,2.469505,2.477631,2.477969,2.45066,0.1747938,-0.1238673,0.02521039,-0.09179938,-0.1705904,0.1234928,0.1568308,0.19036,0.08676561,-0.05475296,3.015196,2.094196,2.002895,1.753934,1.832379,2.070421,2.113289,2.060149,2.119922,2.1322,6.478382,7.938223,7.936973,7.734586,7.675195,0.6977265,0.8001673,0.8613574,0.8243055,0.8731745,18.79456,16.73504,15.91834,15.60111,15.32522,3.092257,3.480405,3.45469,3.454576,2.920406,0.6393156,0.7748199,0.8291196,0.7854967,0.8681,19.26296,17.28386,16.47074,16.14565,15.95681,18.97866,16.8914,16.08807,15.75683,15.50374,10.70751,64.40009,159.5992,238.3033,325.4693,0.5549226,0.6619726,0.6370698,0.6612287,0.6562465,18.55696,16.70789,15.91833,15.57001,15.30986,0.074341
1237661060111139703,50.0479511351429,42.0128295995184,21.07352,19.78761,19.24697,19.13521,18.58652,20.61836,19.20564,18.50849,18.14574,17.85591,21.37271,19.96119,19.25385,18.89266,18.59443,18.13513,16.67675,16.04359,15.75962,15.56659,2.970059,10.40925,10.17107,9.81462,9.599659,6.068773,4.703467,4.648751,4.537884,4.265584,14.32688,10.50493,10.54281,11.14681,10.41037,0.02654864,0.03067432,0.02586396,0.02724046,0.05012831,-0.1202956,-0.09659798,-0.1088027,-0.1226068,-0.1093348,0.03017776,0.03091956,0.05257129,0.04567381,0.03982527,-0.6457104,-0.7058513,-0.6654588,-0.6736072,-0.6672416,125.7992,219.5715,184.6124,155.2567,137.7468,2.174987,2.159626,2.27946,2.318769,2.378055,0.1329786,0.01103162,0.01882122,-0.2929598,-0.1274414,0.06233665,0.03124055,0.006137431,7.447716E-05,-0.1096644,2.924808,2.328161,1.635679,0.7560882,1.526244,2.079028,2.101111,2.128093,2.170699,2.20965,23.38381,20.92148,18.33248,15.35615,15.97796,0.3349597,0.3698336,0.4073912,0.421312,0.418792,17.54062,16.00745,15.42667,15.2811,14.95591,8.096498,7.021822,6.577903,6.108056,5.676715,0.3273455,0.4027884,0.4357416,0.419945,0.4304113,18.18834,16.63293,16.01539,15.80523,15.586,18.01807,16.61264,15.94607,15.70593,15.37509,16.1605,90.56284,194.9832,276.5258,365.8867,0.2081083,0.02421034,0.091589,0.1543416,0.272561,18.28702,16.66569,16.01541,15.74776,15.468,0.055799
1237661083199275874,49.8536925506709,41.1475469331591,17.36932,16.35379,16.09143,16.05998,16.0877,17.56348,16.52747,16.26346,16.21609,16.22201,18.07019,17.03664,16.77103,16.72977,16.73772,17.2655,16.22411,15.9621,15.90451,15.90993,1.206221,1.179048,1.17515,1.107458,1.089132,0.6122887,0.6106725,0.6074503,0.5757702,0.5713746,1.288041,1.26741,1.277897,1.241195,1.214803,0.1149367,0.07501335,0.0903574,0.09455895,0.08326363,-0.05136684,-0.05168846,-0.0298646,-0.05316002,-0.02875604,0.2889271,0.1822323,0.2223994,0.2248482,0.1850302,-0.2277364,-0.2014062,-0.1411833,-0.2177072,-0.1705459,3.065508,3.00836,3.017533,2.568475,2.506353,2.096801,2.069908,2.056412,2.080538,2.105616,0.09865765,-0.05896171,-0.01036826,-0.05401122,-0.1655104,-0.1123606,-0.05850018,0.04939592,-0.05137547,0.0612992,2.202904,2.081514,2.106751,1.597642,1.489423,2.100801,2.112762,2.093348,2.184108,2.278629,0.231574,0.2160417,0.2179387,0.2302129,0.246322,0.09988717,0.2026268,0.09998404,0.09997852,0.1581456,17.22663,16.18844,15.92571,15.85308,15.85767,0.3315085,0.3287741,0.3293121,0.3406246,0.3568982,0.1493537,0.2545136,0.08611396,0.1436231,0.2399765,17.23079,16.18753,15.92535,15.85276,15.85663,17.22776,16.18753,15.92535,15.85276,15.85663,69.88493,208.0818,307.207,354.2117,370.5017,0.7278658,0,0,0,0,17.23118,16.18683,15.92535,15.85341,15.86536,0.010754
1237661083199406100,49.9461225596519,40.9726209124072,24.05084,21.69317,20.16563,20.3344,22.65312,20.41507,19.24118,18.79944,18.49178,18.30243,21.36837,20.2079,19.75228,19.43501,19.21775,24.43886,17.26147,15.84668,15.25992,22.84982,2.969808,14.31055,12.60091,43.76786,2.97015,-9999,6.719565,6.049322,10.0565,-9999,-9999,12.43013,12.13624,20.2189,-9999,0.328384,-0.12288,0.06838431,-0.03978803,0.328384,-0.1326044,0.001800141,0.03187092,0.005777367,-0.1326044,-9999,-0.05654534,-0.1112589,-0.1650259,-9999,-9999,0.02579036,0.08820163,0.07297721,-9999,-9999,21.00971,188.9162,702.4888,-9999,-9999,0.5473975,2.182526,2.328905,-9999,0.152759,-0.04667609,0.00229143,-0.02409926,-0.09991848,-0.09555455,-0.05817607,0.05936966,-0.05660319,0.07038639,2.331227,2.105167,2.043324,1.532099,1.570148,2.094522,2.111468,2.091467,2.212074,2.185711,0.03637985,26.13712,23.81865,29.66778,0.03673153,0.4224832,0.8897223,0.7504069,0.8439882,0.4170289,24.05095,16.59308,15.41604,14.80266,22.65299,0.03649946,8.105283,7.517279,11.85957,0.03657313,0.4183404,0.7528347,0.7339846,0.8669238,0.4168224,24.05095,17.23346,15.87259,15.16016,22.65299,24.05095,17.23346,15.87259,15.14376,22.65299,3.556795E-05,46.51052,214.9655,221.1069,0.0001092335,0,0,0,0.0390147,0,24.26281,17.33592,15.87259,15.79569,22.87138,-9999
1237661060110942827,49.6273957709653,42.2587475045524,20.43351,18.72196,18.1418,17.88775,17.4715,20.17034,18.50392,17.74614,17.41488,17.11883,20.84534,19.16202,18.40102,18.07603,17.77109,19.04211,17.07144,16.35125,16.01279,15.82085,4.784235,5.776577,5.502688,5.40832,5.017055,1.836434,2.473374,2.365865,2.3462,2.133755,4.881979,6.958507,6.753251,6.697329,5.717438,-0.4223143,-0.3305975,-0.3452108,-0.3332652,-0.3473848,-0.176654,-0.05283578,-0.05628231,-0.05647948,-0.05683573,-0.5478869,-0.5734141,-0.4891536,-0.4407942,-0.4587114,-0.1913427,-0.1115558,-0.09102784,-0.06805665,-0.08029889,24.22359,23.71517,14.40461,11.08786,12.16116,2.334701,2.484121,2.548625,2.5635,2.561007,0.1127349,0.008789521,-0.003622409,-0.3527587,-0.1771891,0.1026068,0.05855643,-0.001250422,0.0003362173,-0.06303155,2.550484,2.384258,1.502709,0.8109365,1.433063,2.077036,2.114862,2.198136,2.118145,2.301729,4.466687,5.117463,4.657722,4.446224,4.121737,0.3037403,0.3303059,0.3466254,0.3682082,0.3739667,18.70246,16.84949,16.16066,15.81128,15.60809,2.383363,2.995193,2.976403,2.731183,2.409212,0.3657072,0.3554356,0.3551064,0.384223,0.3929662,19.04315,17.18585,16.47424,16.15856,15.95087,18.80207,16.91832,16.21437,15.87621,15.64878,12.83132,80.1688,184.6505,277.5582,370.4387,0.6745105,0.7694052,0.80758,0.7879393,0.8641558,18.64157,16.88574,16.16067,15.80006,15.54305,0.047196
1237661060111204472,50.2444517373563,41.9657471167075,23.85429,20.14628,19.92,20.10552,22.59472,19.66308,18.71998,18.34059,18.32178,19.28387,20.48666,19.5503,19.13255,19.15847,20.12567,23.02966,15.77118,15.52761,15.06935,25.19641,2.970062,14.04271,14.06892,15.45978,2.970326,16.44776,6.67422,6.775788,7.085017,-9999,17.39025,11.07456,13.52839,11.85538,-9999,-0.08970638,-0.09295981,-0.09728009,0.02216106,-0.02584572,-0.0854089,-0.06193047,-0.01375079,0.01482246,-0.07286438,-9999,-0.221171,-0.2230172,0.04272147,-9999,-9999,-0.2309411,-0.0473969,0.1517571,-9999,-9999,22.7761,323.5131,532.4722,-9999,-9999,0.4969757,2.212028,2.045969,-9999,0.1553148,-0.01073801,-0.01198948,-0.1820429,-0.1228706,0.0285789,0.08173223,-0.005689291,9.149282E-06,-0.1157097,2.992074,2.085645,1.362316,0.7859161,1.572264,2.063116,2.10919,2.295947,2.173579,2.172397,20.35919,8.834026,20.10942,5.126132,0.03247077,0.9996786,0.9997138,0.843334,0.5499243,0.7906092,26.15052,16.40995,15.25768,17.85345,22.59446,49.04055,8.212498,7.406745,6.593767,0.03115512,0.9999626,0.8045826,0.8940876,0.8851746,0.7915627,29.79511,15.80272,15.62003,15.45606,22.59446,29.79511,15.80272,15.62003,15.45606,22.59446,4.633995E-05,159.111,229.7916,370.445,0.0001587242,0,0,0,0,0,23.65733,15.83292,15.62002,15.43017,22.78085,-9999
1237661083199078510,49.197412315262,41.4503020788818,24.00439,21.48986,20.31156,20.1156,22.63939,21.50732,20.35174,19.7298,19.36838,19.51687,22.34856,21.12598,20.51048,20.17446,20.30395,20.55723,18.22017,16.50319,15.82768,27.81367,2.969902,2.969722,14.00985,17.51244,2.969933,18.20994,6.946961,6.547932,8.070744,-9999,18.92338,14.49439,12.35438,16.28834,-9999,-0.131597,-0.04255495,-0.185471,-0.07251522,0.2363042,-0.08682938,0.004987351,0.03175244,0.04632066,-2.645533,-9999,-0.01676363,-0.3862923,-0.1605781,-0.2195035,-9999,0.08902221,0.2277145,0.3309193,0.9756117,-9999,154.9327,368.7155,475.0898,41.00204,-9999,2.028498,2.070307,2.231907,0,0.08984532,-0.007835833,-0.04576775,-0.0297391,-0.1449896,-0.09520428,-0.02961911,0.1157626,-0.05730058,0.06942628,2.385126,2.120199,2.159461,1.648204,1.697224,2.103321,2.079593,2.087043,2.152545,2.130154,29.66377,20.52441,29.66419,29.67333,0.08911919,0.3600815,0.8691916,0.6273205,0.76855,0.1349199,22.17746,17.61603,15.73508,15.20607,22.63892,59.33507,7.269624,9.301533,10.37827,0.1452209,0.172483,0.8544568,0.585901,0.6773829,0.1349199,19.9229,18.22061,16.40343,15.77805,22.63905,19.9229,18.06027,16.40343,15.77805,22.63905,3.547052E-05,17.51727,105.4971,165.3713,0.1411122,0,0.2135598,0,0,0,23.02182,18.17797,16.40352,15.97607,24.26415,-9999
1237661083199144664,49.5154139273366,41.3230599188577,20.53942,18.60125,17.76435,17.42282,17.13413,20.37645,18.39399,17.56287,17.14655,16.84327,21.0115,19.03035,18.19513,17.77834,17.47368,19.05867,17.24492,16.44662,16.01484,15.73452,5.592806,4.275737,4.110968,4.071809,4.039895,2.31954,1.832884,1.769557,1.786648,1.73789,5.735016,5.026014,4.849209,5.156863,4.879286,0.1292404,0.115495,0.120784,0.1284533,0.1151627,0.004273292,0.001696115,0.002390323,-0.005087573,-0.004730679,0.3277449,0.2063991,0.2074634,0.1896454,0.1313039,-0.05770488,0.01223713,0.03312857,0.02465726,0.06763755,11.88028,9.119221,8.465115,6.653508,6.015812,2.418349,2.43392,2.423035,2.447839,2.432254,0.07934516,-0.04394191,-0.005705893,-0.02690973,-0.1391032,-0.08639389,-0.03863603,0.04786059,-0.05799158,0.07033126,2.591599,2.114077,2.102572,1.609175,1.497182,2.100411,2.102845,2.089627,2.165523,2.210175,3.836753,2.543817,2.317929,2.336808,2.200371,0.6496587,0.6324716,0.6318344,0.6425546,0.6560754,18.804,17.10695,16.32534,15.91264,15.63215,1.647283,1.796044,1.788149,1.770915,1.445762,0.6662591,0.6394476,0.6318207,0.6288668,0.6677392,19.38294,17.40595,16.58942,16.20812,15.9668,18.81834,17.12344,16.34128,15.91264,15.63215,12.13139,75.34109,184.1188,297.6289,415.5302,0.9682529,0.9374126,0.9324778,1,1,19.14874,17.15081,16.32531,15.92043,15.60933,0.060651
1237661083199210085,49.6282984725789,41.2297381161989,22.18416,19.82023,18.72791,18.34878,17.99049,21.71749,19.5611,18.46077,17.98495,17.61035,22.40902,20.22396,19.1153,18.64016,18.26278,22.06757,17.62977,16.56855,16.12629,15.90656,2.969753,8.405404,9.235088,8.515045,7.257738,0.6993709,3.729895,3.836276,3.718162,3.327195,1.094202,7.665953,9.099566,9.276504,7.876987,0.002586884,0.05157543,0.0392528,0.02757293,0.04403591,-0.3555584,-0.05644753,-0.0677251,-0.07199697,-0.07470961,-0.5543014,0.09836625,0.09198544,-0.004383914,-0.009174747,-0.2562271,-0.3206083,-0.1626133,-0.2042142,-0.1139259,23.33138,64.64365,12.64355,9.464039,7.895719,1.7662,2.666262,2.585639,2.562402,2.501846,0.09329796,-0.02282208,-0.001662946,-0.03028075,-0.1467103,-0.0877618,-0.0404479,0.03707949,-0.05622668,0.06941116,2.425848,2.200423,2.097691,1.616055,1.503663,2.099582,2.094857,2.087733,2.139529,2.214633,3.911675,8.120203,7.036419,6.426972,4.926297,0.4501158,0.6689389,0.6451589,0.6619987,0.6829944,20.52735,17.2486,16.31684,15.92573,15.75952,2.142337,3.971062,3.807131,3.614992,2.824766,0.4419692,0.6784174,0.6291584,0.6273648,0.634262,20.84403,17.68347,16.73754,16.33041,16.1694,20.57541,17.35887,16.35051,15.9328,15.75952,2.205319,42.27645,124.4543,209.1661,300.8794,0.8289599,0.7073889,0.9049521,0.9791492,1,19.99068,17.36914,16.31684,15.8588,15.50687,0.127599
1237661083199275633,49.7386821422578,41.0941013409672,23.90294,24.54406,17.2431,24.06893,16.88195,16.11788,14.90819,16.19229,14.45059,14.42817,16.71214,15.49405,16.86158,15.04648,15.01815,23.90268,24.54395,16.22472,24.06848,16.49767,2.969883,2.969962,2.287255,2.969928,1.330096,4.11672,3.040822,1.101302,3.023042,0.7021481,4.462943,3.062342,2.552135,3.04061,2.467937,0.3137239,0.3137239,0.1291723,0.3137239,0.1582434,-0.5880356,-0.5880356,-0.1957627,-0.5880356,-0.02974384,-9999,-9999,0.1884045,-9999,0.3682356,-9999,-9999,-0.1168518,-9999,-0.02685926,-9999,-9999,11.79451,-9999,2.336766,-9999,-9999,1.020393,-9999,2.177374,0.1526612,-0.04460622,-0.006878125,-0.01264935,-0.09293458,-0.0915667,-0.06147278,0.03578522,-0.05306216,0.08420272,2.320082,2.175023,1.959973,1.592469,1.597371,2.096715,2.097774,2.083087,2.181681,2.16657,29.66654,5.521597,0.9176567,29.66624,0.3854732,0.07185046,0.9996514,0.8169965,0.921408,0.1272892,22.30726,25.50399,16.71251,19.40198,16.60289,59.33029,3.295632,1.169273,3.308239,0.406992,0.0546456,0.2283528,0.6091812,0.2887449,0.05624406,20.08817,24.54429,16.31076,24.04136,16.66448,20.08817,25.50399,16.52494,19.40198,16.60289,3.548272E-05,1.937292E-05,231.4046,3.309104E-05,210.9331,0,1,0.5788506,1,1,23.90283,24.54414,16.31076,24.06866,16.40299,-9999
1237661083199471858,50.145676366049,40.8663660575454,24.01599,17.25256,16.51328,16.65906,22.64243,15.46868,15.80335,15.98506,16.02374,14.94691,16.54572,16.59624,16.64774,16.73692,15.96792,24.01622,16.79317,16.05803,16.2506,22.64269,2.969724,1.668858,1.490191,1.507356,2.969751,-9999,0.8227385,0.7707546,0.7058634,-9999,-9999,2.123381,2.126241,2.148897,-9999,-0.4364757,-0.03644243,0.02140968,0.01840256,-0.4364757,-0.8239828,0.1015324,0.01297025,0.1026525,-0.8239828,-9999,0.08151459,0.5431181,0.06057863,-9999,-9999,0.2493172,0.006189816,0.1180192,-9999,-9999,3.68009,19.36643,2.077278,-9999,-9999,2.236515,0.53251,2.188741,-9999,0.150565,-0.05888081,0.003027307,-0.002879387,-0.09856609,-0.09294824,-0.06228682,0.03812844,-0.05310515,0.06328537,2.438459,2.087618,2.001168,1.451279,1.567761,2.089955,2.093823,2.083096,2.230341,2.1882,0.03919939,0.6598145,0.7636334,0.5064576,0.03188142,0.05,0.7294227,0.9996234,0.8038225,0.05243362,24.01605,16.71394,15.70834,16.22857,22.64259,0.0383005,0.536466,0.5457442,0.3925719,0.01194652,0.05,0.5561395,0.7045684,0.5594388,0.05243362,24.01605,16.89947,15.9201,16.40236,22.64259,24.01605,16.76585,15.74835,16.26473,22.64259,3.535516E-05,159.6498,339.101,313.8575,0.0001092217,0,0.7028064,0.7958238,0.7785769,0,24.01607,16.63422,15.70834,16.12376,22.64259,-9999
1237661055818400357,49.5336703733816,42.0376060242219,18.94133,16.77853,16.01023,15.77725,15.61438,18.91963,16.92187,16.11204,15.83217,15.70607,19.44397,17.44251,16.63907,16.3697,16.23964,19.10129,16.68391,15.81904,15.5134,15.37654,1.059018,1.208485,1.238612,1.224138,1.266611,0.541312,0.6099855,0.6272452,0.6109878,0.6212755,1.017526,1.274093,1.339973,1.348173,1.371564,-0.01860235,-0.05690891,-0.06775824,-0.08339436,-0.1233675,-0.03637145,-0.07872935,-0.1559805,-0.1923401,-0.1963567,-0.05862259,-0.1535227,-0.1767278,-0.2065658,-0.2963338,-0.05925466,-0.1205661,-0.2935104,-0.3329371,-0.468339,2.561731,2.905463,3.182338,2.518987,3.173707,2.05427,2.143868,2.12394,2.298558,2.118099,0.1151003,-0.0357134,0.03850717,-0.03419793,-0.1615371,0.114119,0.133524,0.05846041,0.1054009,-0.05509154,2.657629,2.176771,1.935868,1.349741,1.552083,2.086501,2.107056,2.095741,2.296641,2.222766,0.1266816,0.248964,0.2958876,0.3510106,0.3546692,0.1185515,0.05,0.05,0.1336802,0.05,18.96389,16.62677,15.76708,15.4737,15.31383,0.1964935,0.3655032,0.4568297,0.5237873,0.5175658,0.09998228,0.05,0.06423502,0.1971338,0.05,18.96436,16.63661,15.76592,15.47864,15.31459,18.96389,16.62715,15.76595,15.47499,15.31459,10.46415,143.7766,368.7456,554.4011,627.8632,1,0.9611901,0.02543572,0.738327,0,18.92999,16.62985,15.76592,15.49885,15.33217,0.08595
